cutoff,subsystem,ftype,n_fail_cum,gamma,m3,m3_lo95,m3_hi95
2020-09-30,23,6,0,3120.490429757149,33452.2819553797,2.581064826768054e-20,75.11054825736778
2020-09-30,24,1,0,4710.942314875669,47524.68868609336,1.1336514668370092e-20,59.34892882580996
2020-09-30,24,2,1,2177.295201161235,234.86858731865132,0.049297150896142394,297.42285162526093
2020-09-30,24,6,0,30567.036853195263,260293.5600209336,4.111185302465109e-21,32.497424224311565
2020-09-30,25,1,0,856.102438986708,10896.72515945436,1.4318128857256134e-15,307.49877326563376
2020-09-30,26,1,0,1411.0716832949302,17078.01713345945,4.851919721272942e-18,192.47324504803257
2020-09-30,26,2,1,10371.974750411367,287.01013829095564,2.7929176481987254e-11,190.46921338578963
2020-09-30,26,6,0,38397.93764816631,323861.53668634454,4.038710339411015e-21,26.608974376457248
2020-09-30,27,1,0,485.08241858774574,5807.057062402281,4.194044524018989e-12,500.7168958757089
2020-09-30,27,2,0,393.96151511047907,4154.861833222585,1.428780552163199e-10,582.5512487964186
2020-09-30,27,6,0,1280.3657534005974,15696.514347320175,1.722567005929764e-17,163.93382086493799
2020-09-30,28,1,0,34165.63634244012,289516.68395095726,4.135005119557769e-21,37.63950601932942
2020-09-30,29,1,0,649.4314512893832,8248.101208313534,1.2949198728391815e-13,403.36784309087597
2020-09-30,29,2,1,574.3788125501128,286.9084556538806,1.0983099203989495e-11,212.86561660203412
2020-09-30,29,6,1,1893.405909468994,281.94487810169556,5.27303190562992e-07,208.68104204604853
2020-10-31,1,1,3,135.699947041845,97.66888027326868,0.5325485514826452,131.87240485588177
2020-10-31,1,2,0,822.968633584491,8824.88783327799,4.3293561149342107e-13,436.41933722690396
2020-10-31,1,6,0,2470.632746899134,22322.28185407189,1.8477996491756846e-18,158.05689470606853
2020-10-31,2,1,5,70.8482117353492,60.09941792228812,2.7333998307666487,86.62013069333437
2020-10-31,2,2,0,492.8734177759403,4957.455592568726,4.257796867653334e-11,702.3106262968106
2020-10-31,2,6,0,1212.270273857648,12461.755354370058,1.4249941495518382e-15,271.2553520433791
2020-10-31,3,1,1,334.8694889001659,236.13298258663008,0.31734455961819225,315.717223617427
2020-10-31,3,2,4,296.0955125182239,80.29493470691318,7.399424440249014,123.22688684772127
2020-10-31,3,6,0,2089.622973221607,19503.366683482152,6.048018413076202e-18,124.93951791903015
2020-10-31,4,1,1,376.691843128829,317.4545463927164,3.052810040620624e-13,183.17063360963934
2020-10-31,4,2,0,1310.1315695354574,13305.49067921731,4.4158836188895617e-16,220.3529590202943
2020-10-31,4,6,0,4578.093673322349,36797.70492492795,2.9988348415792965e-20,63.63490332294062
2020-10-31,5,1,0,672.0473429989482,7211.995688449419,1.7930751213443565e-12,551.520744906259
2020-10-31,5,2,2,160.6587631043998,121.09847416563665,2.4676806796875685,169.63129529047356
2020-10-31,5,6,0,884.9612096908302,9444.503683315714,9.426995917096312e-14,366.8925001352563
2020-10-31,6,1,3,195.7390560628258,105.73422262034887,3.434315821143528e-10,126.59448121581737
2020-10-31,7,1,1,592.3685107764251,318.47365125485163,1.96439912581141e-12,202.1083913048451
2020-10-31,7,2,1,302.86939632220424,314.5549597124784,7.243455454756608e-09,241.8083060252044
2020-10-31,7,6,0,2895.19312520796,25363.924947585234,7.202408541584471e-20,91.24776963812906
2020-10-31,8,1,0,725.7229892747578,7805.87115557025,6.864078307302593e-13,573.8309432615406
2020-10-31,8,2,0,501.8190731559049,5085.2055750920745,9.112577952283163e-11,701.2653341605171
2020-10-31,8,6,0,2130.6975384166785,19812.203055894857,3.692171628436877e-18,192.07925254313565
2020-10-31,9,1,13,81.99124834075045,27.73906869296276,10.041733647614267,38.75460342068138
2020-10-31,9,2,2,371.32499406732126,149.9102231161373,0.010126532635077474,185.57741528773195
2020-10-31,9,6,2,1720.10436271661,149.14965540519472,0.008985003727741463,188.01137998777506
2020-10-31,10,1,3,5138.212036509004,106.31963452308132,7.017671419653341e-10,143.1099078583295
2020-10-31,10,2,4,3853.7296292072033,81.25025297079296,9.948839369775236,122.03582740069483
2020-10-31,10,6,12,19718.96524200277,28.613227434643004,10.5599937740254,40.34663171949265
2020-10-31,11,1,2,348.0201248383708,138.60387789365348,0.3759886008324519,190.56750007508546
2020-10-31,11,2,0,1218.2570032261303,12513.987181861323,2.5992447330168908e-15,320.89511889431805
2020-10-31,11,6,0,5961.556683006993,45770.027052303885,1.6623253563176397e-20,61.342612092185036
2020-10-31,12,1,4,208.47733895090238,79.2463428074098,2.3226659270793137e-10,100.96511652359753
2020-10-31,12,2,0,565.9748439361811,5943.823280933884,9.092394292766346e-12,539.9981420958187
2020-10-31,12,6,0,1707.972454363242,16561.52753016514,5.748621733117005e-17,215.19619064370724
2020-10-31,13,1,0,4826.7482310829655,38431.36140525876,2.345635638188541e-20,72.80533826577408
2020-10-31,13,2,1,1284.1867565881694,303.3689632098433,3.372964263798267e-07,279.6938974407348
2020-10-31,13,6,1,13708.689401282198,307.44318682721854,1.0680447339284247e-06,268.8153951366161
2020-10-31,14,1,3,451.3806291421311,106.12793426212045,1.0997938327892578e-10,136.90945415813533
2020-10-31,14,2,4,30689.329629207197,81.69182206101497,9.751482351072722,127.59202478898354
2020-10-31,14,6,2,277278.54938201205,159.32322573016992,5.20189126888904e-13,185.54027674154443
2020-10-31,15,1,4,343.4752441232337,79.23919457665703,1.0416580534493977e-10,97.54621417813131
2020-10-31,15,2,6,6518.549735148002,52.8608887361066,0.00022378537572509107,74.71731801203595
2020-10-31,15,6,1,46734.82407301801,321.8832387354961,1.2333995420220319e-14,308.0700248508876
2020-10-31,16,1,0,2484.70355938147,22424.599568712314,9.116279946565912e-19,104.63559906412814
2020-10-31,17,1,0,1312.9932159503062,13329.856912167364,9.35627843834337e-16,278.175493901403
2020-10-31,17,2,1,711.1313847252811,296.26663076357744,0.0004638899403550562,287.5268074632518
2020-10-31,17,6,0,2239.8516718335873,20626.736837757722,2.0822479688546125e-18,150.6061300508856
2020-10-31,18,1,1,656.4346556167759,295.05247531086036,6.840650975388112e-06,304.84749759520105
2020-10-31,18,2,2,460.5330616069971,157.2463113961375,2.877114646008492e-06,175.28904691674634
2020-10-31,18,6,0,8893.68603692958,64156.722065409245,1.0506796665498756e-20,30.81012725944144
2020-10-31,19,1,0,389.1200777703101,3213.8086673227863,4.944926575861455e-09,849.3016628457311
2020-10-31,19,2,3,139.4662502442199,92.0911090440745,4.256495662048984,130.25196587257722
2020-10-31,19,6,0,655.0774825186496,7018.4763931640855,3.2711540379159815e-12,560.0033996550004
2020-10-31,20,1,0,488.7838769574531,4898.254455040517,9.217797984082977e-11,621.4730325637495
2020-10-31,20,2,1,218.96774836924456,266.6561742938029,0.0007645871656993663,313.75806577858174
2020-10-31,20,6,2,431.3843753163031,150.03488185904882,0.0001839418961730314,195.46521574227867
2020-10-31,21,1,0,1341.9945479025841,13575.881588894767,5.681885034284656e-16,225.53089604124514
2020-10-31,22,1,0,2342.7045717394976,21386.598951427764,2.073771686745723e-18,140.95048717757467
2020-10-31,22,2,1,8377.641133606448,314.76451632617113,1.3065688697583949e-10,211.62900504320382
2020-10-31,22,6,0,56988.89777411714,347299.813978274,4.2037387405022746e-21,39.312892066889845
2020-10-31,23,1,0,745.1198243923631,8014.4577042915125,3.665870740054203e-13,456.5451950175852
2020-10-31,23,2,0,1013.5111219916294,10672.979346543043,2.8210285184626243e-14,356.8837617118853
2020-10-31,23,6,0,3148.803656855177,27142.098692693395,5.773417743250033e-20,129.4177691351896
2020-10-31,24,1,0,4739.255541973696,37857.75417578377,2.3446612914893853e-20,78.786368339293
2020-10-31,24,2,1,2191.451814710249,257.3006591042384,0.05860306186671856,293.5934935997151
2020-10-31,24,6,0,30595.35008029329,193360.76713356085,4.7630027902439946e-21,35.96753220811263
2020-10-31,25,1,0,884.4156660847359,9439.137188935172,4.9462515533664945e-14,344.3698275330307
2020-10-31,26,1,0,1439.384910392958,14390.64887897645,4.1482323305853395e-16,191.34577030916495
2020-10-31,26,2,1,10386.131363960381,315.49892781906755,1.536721318838802e-11,195.37987689865616
2020-10-31,26,6,0,38426.25087526434,239168.84949032232,4.286593223744397e-21,32.712878503674375
2020-10-31,27,1,0,513.3956456857737,5247.2048975567595,6.664676800449774e-11,680.2832657635264
2020-10-31,27,2,0,422.27474220850706,3842.3621456828782,7.215621718156408e-10,789.7335946781577
2020-10-31,27,6,0,1308.6789804986256,13293.11591943366,9.062522815555087e-16,349.47193198515777
2020-10-31,28,1,0,34193.94956953815,214432.79632305968,4.4088592128484696e-21,24.159216867228004
2020-10-31,29,1,0,677.7446783874111,7276.3028385514235,1.891909244616074e-12,496.379356997359
2020-10-31,29,2,1,588.5354260991269,315.10419493524233,2.839335170084146e-12,227.33412382400365
2020-10-31,29,6,1,1907.562523018008,310.00897076615087,6.991520639469766e-07,209.48189647797622
2020-11-30,1,1,3,140.59922594884947,103.9934022070101,0.508252495050648,139.48274422224137
2020-11-30,1,2,0,842.5657492125088,9387.405880288403,5.28951040196221e-13,343.68701463876687
2020-11-30,1,6,0,2490.229862527152,23687.68860671337,1.060121315430586e-18,133.96048424420528
2020-11-30,2,1,5,74.11439767335217,63.80405024015812,2.8378654201194715,91.44372968303604
2020-11-30,2,2,0,512.4705334039581,5272.365518973393,1.0062278911230908e-10,763.7863289887074
2020-11-30,2,6,0,1231.8673894856659,13247.935880560108,2.168805131046534e-15,279.4024726104363
2020-11-30,3,1,1,344.6680467141748,259.9926148197566,0.18422145806779588,330.1710226514395
2020-11-30,3,2,4,300.01493564382747,85.25432338110939,7.216400445906656,129.943319033949
2020-11-30,3,6,0,2109.220088849625,20705.836592822092,1.396760441990625e-17,204.12960168262475
2020-11-30,4,1,1,386.49040094283794,337.1160121710872,2.405890321769325e-13,210.3413096198903
2020-11-30,4,2,0,1329.7286851634753,14142.523354495212,1.4194809680168397e-15,272.4754897504756
2020-11-30,4,6,0,4597.690788950366,38985.668677178444,2.3105052811277555e-20,76.10287779759084
2020-11-30,5,1,0,691.6444586269661,7672.517239142638,9.44761078341595e-13,557.0335510079717
2020-11-30,5,2,2,167.19113498040576,128.79905811370057,2.2905799326289396,178.5299222039249
2020-11-30,5,6,0,904.5583253188481,10045.710718402866,6.951853285547083e-14,486.208769337425
2020-11-30,6,1,3,200.63833496983028,112.30032979631764,8.526690985932646e-10,125.71646478288858
2020-11-30,7,1,1,602.1670685904339,338.2771648896395,1.8732583457693758e-12,211.04718418761937
2020-11-30,7,2,1,312.6679541362131,334.0886717621151,1.0556872142586112e-08,219.5341115159969
2020-11-30,7,6,0,2914.790240835978,26903.705588666442,3.381569375276095e-19,76.38742187622842
2020-11-30,8,1,0,745.3201049027756,8304.169994421389,7.775623653032712e-13,582.4249956995484
2020-11-30,8,2,0,521.4161887839227,5408.441134553728,1.0320717046828481e-10,636.6170566356036
2020-11-30,8,6,0,2150.2946540446965,21032.600493038815,6.261206758748338e-18,220.94645752835154
2020-11-30,9,1,13,83.3910423141803,29.45255440729618,10.463303410542913,40.76303860085639
2020-11-30,9,2,2,377.85736594332724,159.19000082378358,0.010297024902328165,197.53364945274103
2020-11-30,9,6,2,1726.6367345926158,157.6733640902867,0.01585152201664549,196.1912122751881
2020-11-30,10,1,3,5143.111315416008,112.95629286896363,5.601031254375879e-10,149.785061793171
2020-11-30,10,2,4,3857.6490523328066,86.32643269154244,10.674056640804993,132.96607183746403
2020-11-30,10,6,12,19720.472712435698,30.39881291787463,10.923331653291083,43.01213141476272
2020-11-30,11,1,2,354.55249671437673,150.42417429662837,0.30149677284536136,194.3867908186814
2020-11-30,11,2,0,1237.854118854148,13303.32560761795,1.2091589256101219e-15,346.94310898780736
2020-11-30,11,6,0,5981.15379863501,48463.35031301457,1.822486426957317e-20,74.91345058876037
2020-11-30,12,1,4,212.39676207650592,84.18774013547836,3.412436892716981e-10,107.17754061802745
2020-11-30,12,2,0,585.5719595641988,6322.823467098432,1.506335333426582e-11,608.7032308086683
2020-11-30,12,6,0,1727.5695699912596,17592.05579258806,2.6777345284121063e-17,207.71823378539906
2020-11-30,13,1,0,4846.345346710983,40711.44059060541,2.4793966366043576e-20,101.87459445867401
2020-11-30,13,2,1,1293.9853144021783,321.0897803369465,6.254457884594551e-07,291.17129180735986
2020-11-30,13,6,1,13718.487959096206,325.6047882355653,1.9370177109728503e-06,308.1845157204415
2020-11-30,14,1,3,456.27990804913554,112.79764055293835,1.1663118628549582e-10,148.72858480187097
2020-11-30,14,2,4,30693.24905233281,86.7495610119488,9.614516769668473,139.02682929241564
2020-11-30,14,6,2,277285.081753888,169.24051502509346,1.7204965733015547e-13,209.005567999914
2020-11-30,15,1,4,347.39466724883727,84.17976293314688,3.4795598470034365e-10,99.54010339216464
2020-11-30,15,2,6,6521.349323094862,56.1419445315137,0.00023799288614461406,79.22449836326832
2020-11-30,15,6,1,46744.62263083202,342.00237428157214,3.817094414437868e-14,361.78084993953337
2020-11-30,16,1,0,2504.300675009488,23795.893689478697,1.6673180338093927e-18,138.68966937396874
2020-11-30,17,1,0,1332.5903315783241,14168.353247672892,8.199619696326224e-16,302.5810642328732
2020-11-30,17,2,1,720.92994253929,313.7863724648931,0.0007991598716494128,328.9201993670023
2020-11-30,17,6,0,2259.448787461605,21894.320954992254,3.5062594425757734e-18,210.81392975998295
2020-11-30,18,1,1,666.2332134307849,312.09724604914294,1.3722527094835876e-05,309.74945116744397
2020-11-30,18,2,2,467.065433483003,166.87377624977873,7.528257786788028e-06,191.88664326636714
2020-11-30,18,6,0,8913.283152557597,67885.37997260784,8.874275348563062e-21,33.69193300972654
2020-11-30,19,1,0,408.71719339832794,3415.0974518021458,4.738696335114628e-09,843.05046048579
2020-11-30,19,2,3,144.3655291512244,97.06742741640669,4.299067761600208,137.75071166888046
2020-11-30,19,6,0,674.6745981466674,7466.631757004224,2.70062135326046e-12,484.22045648369425
2020-11-30,20,1,0,508.38099258547095,5209.304352923195,1.0257419846315611e-10,674.5657526404143
2020-11-30,20,2,1,228.76630618325348,282.10580659787524,0.0005222722901716862,348.63644882173196
2020-11-30,20,6,2,437.91674719230906,159.08114866974338,0.0004481433159810602,213.03566974343633
2020-11-30,21,1,0,1361.5916635306019,14429.141663669066,8.934839820857677e-16,278.54706743858594
2020-11-30,22,1,0,2362.3016873675156,22698.085718386636,1.2064984834547257e-18,168.00374552663217
2020-11-30,22,2,1,8387.439691420457,334.13026688434786,3.129974830011759e-10,214.33247847667766
2020-11-30,22,6,0,57008.49488974516,367289.3701004525,4.064658862340681e-21,31.69178227989413
2020-11-30,23,1,0,764.7169400203809,8525.963284852882,2.7245901802267663e-13,482.3475608210183
2020-11-30,23,2,0,1033.108237619647,11350.144066713696,9.524355144410502e-15,326.8246307792682
2020-11-30,23,6,0,3168.400772483195,28783.301861768938,6.039310350896086e-20,117.71042073216537
2020-11-30,24,1,0,4758.852657601714,40105.49753016691,2.3497335550380972e-20,62.86400748627936
2020-11-30,24,2,1,2201.250372524258,273.75684188469074,0.0644075991693704,333.56440492500604
2020-11-30,24,6,0,30614.947195921308,204461.55209314023,4.5891703278795895e-21,40.446923247030476
2020-11-30,25,1,0,904.0127817127538,10040.010264049344,5.77275986653351e-14,442.9036556302331
2020-11-30,26,1,0,1458.9820260209758,15292.618317193472,3.4276730000933207e-16,183.52496417848062
2020-11-30,26,2,1,10395.92992177439,334.9399385070635,3.2746949181463826e-11,243.23929422675764
2020-11-30,26,6,0,38445.84799089236,252908.48807922046,4.2666605927334666e-21,24.74421405625064
2020-11-30,27,1,0,532.9927613137916,5580.989337500179,4.133220860535998e-11,743.7921300816026
2020-11-30,27,2,0,441.8718578365249,4084.5048322375665,8.823442647948845e-10,870.9926509021609
2020-11-30,27,6,0,1328.2760961266433,14129.405150719844,5.358213459936011e-16,353.0333837563533
2020-11-30,28,1,0,34213.54668516617,226746.54632184096,4.28408841477512e-21,26.624358394265702
2020-11-30,29,1,0,697.3417940154291,7740.927630260308,1.8345107108512473e-12,390.9930794751974
2020-11-30,29,2,1,598.3339839131357,334.512023933745,9.963199254847589e-12,231.4637272747498
2020-11-30,29,6,1,1917.361080832017,328.8336450572963,7.443369075774278e-07,257.75081617669906
2020-12-31,1,1,3,145.04305324878752,109.42364009633076,0.6606013087538095,150.47041919968555
2020-12-31,1,2,0,860.341058412261,9034.711596938916,4.4000051507848326e-13,432.5587769192214
2020-12-31,1,6,0,2508.005171726904,22856.353934804938,2.1054370300062867e-18,141.3501082333592
2020-12-31,2,1,5,77.0769492066442,67.27188340824135,2.794711131253241,96.31147643271635
2020-12-31,2,2,0,530.2458426037103,5081.376986183149,1.4475029870500828e-10,749.1022791119054
2020-12-31,2,6,0,1249.642698685418,12760.146888467838,6.266630179067486e-15,309.8608079247345
2020-12-31,3,1,1,353.5557013140509,271.80296524481076,0.21360057206874222,360.89877473008687
2020-12-31,3,2,4,303.5699974837779,89.7451259728446,6.307361644390781,133.42547252480296
2020-12-31,3,6,0,2126.995398049377,19971.328438419107,3.706553288322653e-17,175.63519401128192
2020-12-31,4,1,1,395.37805554271404,354.930036994638,7.796556698324406e-13,223.427523088135
2020-12-31,4,2,0,1347.5039943632275,13624.48576233163,2.758443795404045e-15,335.24121136302097
2020-12-31,4,6,0,4615.466098150119,37659.056821539605,3.3243669594959456e-20,98.25145612547503
2020-12-31,5,1,0,709.4197678267183,7383.832757122179,5.703552757207428e-12,695.2353595960639
2020-12-31,5,2,2,173.11623804698982,135.3522844509924,2.8183118650620176,186.95263751962312
2020-12-31,5,6,0,922.3336345186003,9669.26853013011,1.6805680361754293e-13,375.8834376289705
2020-12-31,6,1,3,205.08216226976833,118.25106380402727,9.45074129428466e-10,134.4720359465825
2020-12-31,7,1,1,611.05472319031,356.0614720149819,1.0612193269776321e-12,212.76416630223224
2020-12-31,7,2,1,321.5556087360892,351.34019137644,2.494654063578591e-08,249.51204227457848
2020-12-31,7,6,0,2932.5655500357298,25968.276100332885,5.049797216210759e-19,132.36345390190283
2020-12-31,8,1,0,763.0954141025278,7991.490743905847,2.2773681933708487e-12,501.0511349201433
2020-12-31,8,2,0,539.1914979836749,5211.556486776516,1.9555730992292303e-10,636.4762069775522
2020-12-31,8,6,0,2168.069963244449,20287.45720297526,1.2900057359187704e-17,187.4647443526085
2020-12-31,9,1,13,84.66070725701975,30.957000849632315,10.951054901153396,42.625984282926396
2020-12-31,9,2,3,287.83685175743346,116.75712583152242,8.472400213253843e-05,147.73883327481454
2020-12-31,9,6,2,1732.5618376592001,165.01913485683025,0.029231080025286193,211.46988668270296
2020-12-31,10,1,4,4118.044114172757,90.18919697209078,6.699426126140579,141.50562966734896
2020-12-31,10,2,4,3861.204114172757,90.88884448940433,11.027696122949072,137.57085692491881
2020-12-31,10,6,12,19721.840043912598,31.99582185593727,11.731394359968075,45.09776213419323
2020-12-31,11,1,2,360.4775997809608,157.25171129529332,0.32333305556499276,207.76208829516474
2020-12-31,11,2,0,1255.6294280539003,12813.655374673188,9.108475318711279e-15,306.3651238474862
2020-12-31,11,6,0,5998.929107834763,46828.303055294266,2.3508196119742714e-20,73.88019932691483
2020-12-31,12,1,4,215.95182391645636,88.65163296510235,2.554321373776582e-10,109.53521559214825
2020-12-31,12,2,0,603.347268763951,6087.565112156874,3.6314968378252e-11,737.2820956068666
2020-12-31,12,6,0,1745.3448791910118,16959.388868961312,1.628241368477372e-16,262.6173579753265
2020-12-31,13,1,0,4864.120655910736,39328.78472508842,2.6712918914014418e-20,96.20699761368606
2020-12-31,13,2,1,1302.8729690020543,335.914192556386,1.8064070257051362e-06,308.2775159455434
2020-12-31,13,6,1,13727.375613696082,340.2975173500147,1.0292726132782072e-05,316.6211271770178
2020-12-31,14,1,3,460.7237353490736,118.79654569787695,2.2266967584211375e-10,158.94374105559058
2020-12-31,14,2,4,30696.80411417275,91.30688754190034,10.214353856240535,139.1203248424564
2020-12-31,14,6,2,277291.0068569546,178.22191703517515,6.195735512234216e-13,222.38739705964016
2020-12-31,15,1,4,350.9497290887877,88.64613567650048,3.872843412069789e-10,110.1743990999413
2020-12-31,15,2,7,5708.402571357973,51.75438474136416,11.487546567358267,74.14476319393427
2020-12-31,15,6,1,46753.5102854319,360.07883431747024,1.8843698044931436e-14,358.89894887080357
2020-12-31,16,1,0,2522.07598420924,22961.05278163212,4.104829032552897e-18,198.29051806583195
2020-12-31,17,1,0,1350.3656407780763,13649.446282013558,1.4144381502362732e-15,315.10484156291324
2020-12-31,17,2,1,729.8175971391661,328.53380592151444,0.001249389608321534,351.11091281164215
2020-12-31,17,6,0,2277.2240966613576,21121.164694691113,1.1317215002362275e-17,218.7009344159718
2020-12-31,18,1,1,675.120868030661,325.7137089687048,2.7347616515168226e-05,338.38245052335157
2020-12-31,18,2,2,472.99053654958703,175.70814102965872,1.0485456765047735e-05,196.06906083804117
2020-12-31,18,6,0,8931.05846175735,65614.00895579116,9.21466571041935e-21,40.375462026212375
2020-12-31,19,1,0,426.49250259808014,3310.414959618126,7.586091156094152e-09,992.1165446445276
2020-12-31,19,2,4,119.04748516092995,79.13465832518345,6.084120214945228,114.64767677115472
2020-12-31,19,6,0,692.4499073464196,7185.892800889117,5.455181269076733e-12,645.7050258526417
2020-12-31,20,1,0,526.1563017852231,5021.066096989106,2.552870254092317e-10,713.8801186754972
2020-12-31,20,2,1,237.65396078312958,291.70623467944375,0.0013400644745369965,343.34492289203854
2020-12-31,20,6,2,443.84185025889315,166.2460145598877,0.0015261773276239294,216.09353496506185
2020-12-31,21,1,1,689.683486365177,352.7026811987216,3.428785755691541e-12,239.3345229253525
2020-12-31,22,1,0,2380.076996567268,21898.837363415863,2.172636194298226e-18,169.75442699606302
2020-12-31,22,2,1,8396.327346020333,351.4994888957026,4.3071239259465853e-10,274.2995992058243
2020-12-31,22,6,0,57026.27019894491,355115.2300347585,4.419954111900928e-21,32.61560395495581
2020-12-31,23,1,0,782.4922492201331,8204.982983062573,7.146792644007115e-13,598.2390542300201
2020-12-31,23,2,0,1050.8835468193993,10927.634643328254,3.939450339746295e-14,433.347541845823
2020-12-31,23,6,0,3186.176081682947,27787.089335902125,7.627882976261533e-20,108.43391093460842
2020-12-31,24,1,0,4776.627966801467,38742.525520397045,2.4422663249439275e-20,58.06865837052195
2020-12-31,24,2,1,2210.138027124134,287.3727963525113,0.07409601715997323,328.36284595358876
2020-12-31,24,6,0,30632.72250512106,197672.9465214694,4.499435194391095e-21,27.541929702947886
2020-12-31,25,1,0,921.788090912506,9663.772123084142,2.910935605148624e-13,465.7977806849648
2020-12-31,26,1,0,1476.757335220728,14736.059260431191,2.873524049094579e-16,217.2258445822213
2020-12-31,26,2,1,10404.817576374266,352.3887107912999,6.431832339647618e-11,248.89444179280898
2020-12-31,26,6,0,38463.62330009211,244516.59483087057,4.520097564658776e-21,17.539220703222245
2020-12-31,27,1,0,550.7680705135438,5376.701716878703,8.731881885350851e-11,688.3981847714641
2020-12-31,27,2,0,459.6471670362771,3947.4026599076246,2.6447810610405905e-09,945.5017117415601
2020-12-31,27,6,0,1346.0514053263955,13611.809167176985,5.5173633688624085e-15,295.7672843999076
2020-12-31,28,1,0,34231.32199436592,219220.3423012631,4.7471374506391655e-21,33.081117670900646
2020-12-31,29,1,0,715.1171032151813,7449.617297754053,2.6910157224498582e-12,555.4917571541005
2020-12-31,29,2,1,607.2216385130118,350.319464693586,5.033179580441806e-10,279.0104557087863
2020-12-31,29,6,1,1926.248735431893,345.2344612059282,2.0183603854510093e-06,268.9471104765598
2021-01-31,1,1,3,155.807793817277,123.19731337030073,0.598357828926366,155.23034637062722
2021-01-31,1,2,0,903.400020686219,9772.686501434291,1.077097965132413e-12,526.3464975212084
2021-01-31,1,6,0,2551.064134000862,24095.058775352463,1.1810300246863327e-17,159.325411338271
2021-01-31,2,1,5,84.25344291897052,75.76667331158686,2.53906731708219,102.98455428535631
2021-01-31,2,2,0,573.3048048776683,5571.413039954282,1.851792204203898e-10,844.2441331367168
2021-01-31,2,6,0,1292.7016609593759,13680.64572494018,7.539216753230744e-15,330.91875314088804
2021-01-31,3,1,1,375.0851824510299,307.88055066551743,0.17997490750515485,365.67020968429114
2021-01-31,3,2,5,260.15149161547464,94.2241297165477,10.870069272936595,127.67725909860168
2021-01-31,3,6,0,2170.054360323335,21140.404693192402,4.0902601669965525e-17,189.92939524010356
2021-01-31,4,1,1,416.907536679693,398.5300596991443,6.007239279937129e-13,221.21113085101413
2021-01-31,4,2,1,695.2814783185927,303.21674145868747,0.19587133007821303,325.2672812170923
2021-01-31,4,6,0,4658.525060424076,39076.71825740256,4.5609890437686475e-20,60.77206574718573
2021-01-31,5,1,1,376.2393650503381,303.87549366904045,0.2384143030513229,325.73896502141577
2021-01-31,5,2,3,140.60191910373186,111.89023754219089,5.925901596066104,149.04078976829305
2021-01-31,5,6,0,965.3925967925582,10441.498207144297,3.052970959320353e-13,430.0517451977581
2021-01-31,6,1,3,215.8469028382578,132.76745253965606,6.569647136158234e-10,144.1823905992338
2021-01-31,7,1,1,632.5842043272891,399.95607396542385,1.3737926742901002e-12,222.0681877771005
2021-01-31,7,2,1,343.0850898730682,395.2592726242562,6.90632080839472e-09,261.67023355684887
2021-01-31,7,6,0,2975.624512309688,27266.99632142974,1.5556327542820447e-18,139.56291753683598
2021-01-31,8,1,0,806.1543763764857,8670.036706230194,2.952297605515279e-12,490.7538796767251
2021-01-31,8,2,0,582.2504602576329,5710.813955686209,2.2302935198845808e-10,602.3727077606546
2021-01-31,8,6,1,1105.5644627592033,356.1682038217142,0.001091295597701621,288.5210580782088
2021-01-31,9,1,13,87.73634741944531,34.84247613464722,11.368691992058006,47.1412236587189
2021-01-31,9,2,4,238.88127386073833,97.06506602161348,0.23289037975269788,127.38599716082784
2021-01-31,9,6,2,1746.9148250838525,185.80232142729756,0.024816870098513785,208.29384187218645
2021-01-31,10,1,4,4126.6559066275495,101.26150488569874,6.9310978134534045,147.94613141094914
2021-01-31,10,2,4,3869.815906627549,102.05217152455295,10.073549111432035,148.12377131019073
2021-01-31,10,6,12,19725.15227177983,35.99595233421865,11.819887757935675,50.02025442120373
2021-01-31,11,1,2,374.8305872056135,176.9165269419358,0.34343366598057307,216.23977001587284
2021-01-31,11,2,0,1298.6883903278583,13736.469450701668,8.597762394806002e-15,323.860355130564
2021-01-31,11,6,0,6041.98807010872,48255.48999871078,2.849529681438348e-20,77.59243236573951
2021-01-31,12,1,4,224.56361637124797,99.5165588332655,1.9228960161799032e-10,119.11904901535125
2021-01-31,12,2,0,646.406231037909,6646.846667349034,8.264111879491802e-11,626.4419901423871
2021-01-31,12,6,0,1788.40384146497,18039.00213864391,6.87327011845352e-16,219.9096595512836
2021-01-31,13,1,1,2453.5898090923465,379.6956370556915,4.607406864008545e-09,373.0039250090561
2021-01-31,13,2,1,1324.4024501390334,376.07554623292515,2.391836563374072e-06,324.1651464891448
2021-01-31,13,6,1,13748.905094833062,380.3879164925255,1.7778289955723404e-05,350.367080214519
2021-01-31,14,1,3,471.4884759175631,133.38444379542273,3.2837412654092095e-10,160.831340042357
2021-01-31,14,2,4,30705.415906627546,102.5356602911616,9.776110140198023,153.8108249241919
2021-01-31,14,6,2,277305.3598443793,200.0522747396115,1.8522874433661413e-12,230.47501835178383
2021-01-31,15,1,5,299.6346012863161,79.25936391889215,1.9085519177879584e-07,92.54946434355774
2021-01-31,15,2,8,5078.919948126416,51.922015067701814,12.665483126478557,72.99715332302426
2021-01-31,15,6,1,46775.03976656887,404.1511530917399,5.2171665528152597e-14,403.4307027511385
2021-01-31,16,1,1,1282.567473241599,360.91078337292197,0.0017255829210619136,312.6692136827733
2021-01-31,17,1,0,1393.4246030520342,14607.39778801024,1.1361888756974404e-14,233.70557784486337
2021-01-31,17,2,2,500.89805218409674,193.50049411819776,0.002126086008728729,205.88277555406285
