cutoff,subsystem,ftype,n_fail_cum,gamma,m1,m1_lo95,m1_hi95,m1_rhat,m2,m2_lo95,m2_hi95,m2_rhat,m3,m3_lo95,m3_hi95
2019-12-31,7,2,0,374.07088465266185,1046.9175821439842,91.4707426002348,8304.808464708854,1.003782665039774,21900.16482497071,53.175582389274695,66887.36595407057,1.0009413380339476,5646.15101640618,2.563646231639851e-18,93.16625733520372
2019-12-31,7,6,0,2663.525217216213,7043.608247494211,450.42409098923247,69790.27438548238,1.003782665039774,118180.15196564254,66.30131734340594,324991.05347469467,1.0018278075358742,34584.381185674174,4.332367634918181e-21,16.88093771610798
2019-12-31,8,1,0,494.0550812830112,1349.6805856032984,111.45430953541853,12381.566779867304,1.003782665039774,27887.666642066015,54.771874163979625,81257.05873534556,1.0026637695246685,7364.726548756205,8.203202266701755e-20,72.22748247710064
2019-12-31,8,2,0,270.15116516415833,746.6500745617793,71.16829365814004,5642.837560416597,1.003782665039774,16324.861764355155,48.17523484511808,50438.14837286025,1.0013902300530235,4054.3457116683553,8.524632110806351e-17,138.94640065410474
2019-12-31,8,6,0,1899.029630424932,4999.4236643115755,325.99002576392513,47046.63354034701,1.003782665039774,92874.17489643052,64.93239609244439,282350.71539332555,1.0031310495642494,25265.239480385848,5.2140938315306675e-21,21.452762249566415
2019-12-31,9,1,2,305.40318959291994,242.3837895722989,34.78073469673585,1439.2088640346833,1.003782665039774,94.56666078135169,16.28201580084285,402.36469445421005,1.0022039088557975,42.19759744885804,4.11689920115813e-12,68.57885137518939
2019-12-31,9,2,0,882.3070742102173,2389.4896524228957,169.9457824399507,22207.510868565925,1.003782665039774,47165.544154107025,58.61492563194984,144795.51536060666,1.002945146759132,12545.8997700905,1.483236441512263e-20,41.86710828052723
2019-12-31,9,6,0,4928.645180158083,13004.685848942107,736.7811678256999,130532.3489212367,1.003782665039774,198123.16726757746,68.35741284862966,690671.3051287708,1.0013941822463261,61858.73327802915,3.628441383620921e-21,25.044388733413786
2019-12-31,10,1,0,20321.18023804427,52623.47544495588,3041.0028517508335,557416.7052687043,1.003782665039774,701036.8988924554,80.62006148689338,2130891.7596697966,1.0010906422431844,245466.4664054503,3.188663543290647e-21,62.551256189016364
2019-12-31,10,2,1,9518.490119022135,10112.147840917742,606.9683364865248,103798.75888093784,1.003782665039774,502.0609717642289,22.489035962847733,2175.8555618150335,1.0010780436309115,83.00677166532874,3.555201470467288e-15,67.47507850633497
2019-12-31,10,6,0,256114.88023804428,649993.2442347758,35131.87639404452,6737790.106028054,1.003782665039774,6522878.201909783,105.44899893392974,17934415.774495155,1.0007988397183984,3052714.7010207833,3.4273205778416055e-21,723.1855153180594
2019-12-31,11,1,0,812.3924665233659,2209.606623741005,160.6994895688203,21224.283843347628,1.003782665039774,45555.8512061435,56.56479254219793,135003.27609455865,1.0011652042609531,11638.299706418004,1.543606574856073e-20,41.52775568650448
2019-12-31,11,2,0,986.5890952343838,2658.6265750713055,191.95447777509122,23224.81119352137,1.003782665039774,50830.717631530446,64.5572865766162,171594.8594980682,1.0013317868923286,13886.670318429977,1.2299392542468629e-20,34.87470482427187
2019-12-31,11,6,0,5729.888775015246,14972.388895980595,880.3782406081167,153666.5132485406,1.003782665039774,239093.435972626,70.2981550453359,700476.7043660048,1.0020581434835214,71456.54056139813,3.807302689463668e-21,23.046869523618575
2019-12-31,12,1,2,270.23959558758844,222.55555235256668,32.70249346908893,1225.3720726987613,1.003782665039774,177.43066831593626,15.959385810427131,353.8872814228931,1.0015649676022762,41.98783255253444,5.55548683375978e-11,64.2606789221127
2019-12-31,12,2,0,334.30693594443443,927.5096779206687,87.5736076484433,7204.439500060147,1.003782665039774,20230.952280999634,52.02865461618638,63850.71054741952,1.002156436422395,5052.096999181257,3.442266456985639e-17,94.72165438736515
2019-12-31,12,6,0,1476.3045463714952,3978.826878415224,279.49859053261264,36677.674598414684,1.003782665039774,71408.28560694213,61.165209054052795,212380.72012934805,1.002231189672979,20048.422067177755,7.041209153243831e-21,24.03773322321895
2019-12-31,13,1,0,4595.080323091219,12091.86410983694,654.7096085198522,120775.62822449852,1.003782665039774,190254.40368499834,64.23483218949468,632639.327840713,1.0013820627223973,57858.09655342792,3.927244522153235e-21,22.657752187218705
2019-12-31,13,2,0,2336.705605184592,6253.224675492879,412.2154613843338,60667.11061259076,1.003782665039774,108129.02473408566,66.15501141074941,332208.6864942834,1.001790723159757,30613.423012270647,4.642056683192611e-21,44.151450923758105
2019-12-31,13,6,0,27185.71089457265,70705.87493105276,4043.3421844743666,701184.2630529901,1.003782665039774,885023.437151903,86.33641831320266,2931417.7155198883,1.0006170964699592,327222.7856464238,3.1891813820850605e-21,67.12124006311913
2019-12-31,14,1,0,1573.8546085767778,4164.310133254119,255.96025083997372,41028.40354010063,1.003782665039774,75702.83235948888,63.007915250088,233359.0904818632,1.0018208674356337,21258.32498717254,6.0837176778628195e-21,26.3404628480041
2019-12-31,14,2,0,153214.98023804426,395763.4820035498,21832.798064427745,4037761.144663621,1.003782665039774,3974735.6455061524,102.53849206109363,11914354.41314502,1.0012808196064318,1827685.8686186038,3.6994342541946285e-21,225.0212293950533
2019-12-31,14,6,0,831603.9802380443,2116141.1270588427,119814.45483595294,21957977.357462652,1.003782665039774,17552288.39860063,115.61598075542202,57360809.754182726,1.0012795007146256,9903907.422289347,3.778156196482806e-21,2065.142209676694
2019-12-31,15,1,0,1485.708312624422,4045.8061270317235,254.13962999026535,40390.81144704109,1.003782665039774,75448.60437888787,57.59261301147525,225204.89246058228,1.0009297645363828,20165.245776411757,6.977712691814515e-21,22.60277656940029
2019-12-31,15,2,0,45398.18023804427,116425.42362861421,6113.169373123997,1218676.73504041,1.003782665039774,1470099.3691185147,82.96326228325059,4238499.165016235,1.0011086208356217,544083.7361377932,3.256457676924589e-21,88.37504798146747
2019-12-31,15,6,0,93237.98023804427,239311.46570260706,13711.120040699798,2268942.882431522,1.003782665039774,2597421.8108172435,99.46249755497432,9544487.93884247,1.0012450119968967,1113648.5423862762,3.189385645050179e-21,145.3143331842843
2019-12-31,16,1,0,2253.035651389723,6032.380517193128,354.8501768364507,62858.47994656969,1.003782665039774,99622.11704771308,63.738627013143734,308020.5813664877,1.0016723394980218,29594.07301447992,5.17705817251523e-21,34.01605181814442
2019-12-31,17,1,0,1081.3253079585597,2902.349824028537,196.06609677416077,29541.81415401779,1.003782665039774,58131.8950767174,56.95280381492292,185428.29891152686,1.0021482573743588,15093.709303928359,8.393038480405111e-21,30.267454705462026
2019-12-31,17,2,0,1190.5948614588156,3165.9918716014276,215.62450699275257,31542.421935106795,1.003782665039774,60424.95876148535,59.42222624057109,170474.73342844535,1.0010078983374688,16475.406681466244,7.968701460257275e-21,21.637240655002856
2019-12-31,17,6,0,2008.1837638418408,5303.597920628971,326.4989707569363,54703.738801828746,1.003782665039774,93413.65090861269,62.845177101617246,261335.8076754057,1.0023797855714582,26603.086989466843,5.3003870905216234e-21,28.69465566462629
2019-12-31,18,1,0,1081.2014032418053,2942.2749102600733,216.05520588429303,27476.55410036467,1.003782665039774,56942.19152472625,58.8747818804999,171315.81672937,1.0028264065040948,15092.136554617977,1.047262285040905e-20,21.84775115734676
2019-12-31,18,2,0,1149.9312768292446,3083.9917842146083,213.30795354553626,29266.72692978318,1.003782665039774,61280.089725370206,60.058989471482484,182364.56615282514,1.0014463770749156,15962.401919308935,7.93298100999986e-21,36.38622518190662
2019-12-31,18,6,0,8662.018128937832,22556.988039774107,1252.7340275755512,218987.39921937193,1.003782665039774,324595.85012221825,74.6947316962908,1061043.0083007878,1.0008575060594365,106496.28168748703,3.478873354558776e-21,26.586255463909943
2019-12-31,19,1,0,157.4521697785636,398.00960530916217,46.956610386352885,2651.7830867337034,1.003782665039774,8533.666095599321,44.69565201555552,23749.765447655675,1.0018915594035833,2084.100584593904,8.826807108537531e-14,244.7457265002267
2019-12-31,19,2,0,326.1970929851331,888.4991913752641,80.17449562024046,7465.702490488558,1.003782665039774,19409.916257411664,49.601551886605385,73161.1910806723,1.001928895084928,4928.929557575603,2.0076509391776447e-17,98.12218902190872
2019-12-31,19,6,0,423.40957452690304,1160.2083089469163,95.20065801258318,9998.811131500364,1.003782665039774,23727.48092598218,53.564800972479674,67460.15938912975,1.0014471019987896,6364.296538209833,1.2360901299851107e-18,96.66694659187829
2019-12-31,20,1,0,257.1159689657066,718.5458597156679,71.0036217396309,5665.805194749827,1.003782665039774,15885.317832842524,49.410982667578246,51912.61936303067,1.0018833492032388,3843.8699155317827,2.5338987396877345e-16,135.34813998991137
2019-12-31,20,2,0,206.26758874674255,557.656333655047,56.22285881476484,4291.119699770861,1.003782665039774,12592.59898142013,47.5860605996526,38369.39811341962,1.0008308253325318,2987.2149887433693,3.365607348707311e-15,185.49451164706173
2019-12-31,20,6,0,1062.4852179571628,2910.810114371276,200.14281197564046,27730.99608734026,1.003782665039774,54744.81832924355,59.92767640779301,166018.20605517208,1.0013326922045862,14854.39879018501,9.995782212740343e-21,29.947595325417765
2019-12-31,21,1,0,1110.3266399108375,3030.9396202215175,187.64637703837312,33196.34165834376,1.003782665039774,56494.42462730128,63.08502477875362,156186.0612791896,1.0015637393950023,15461.436745407378,1.0311559946794895e-20,25.848152536927675
2019-12-31,22,1,0,2111.0366637477514,5629.813776571101,348.57237154641183,55262.024408603225,1.003782665039774,102162.03087103728,61.1485778038998,336007.9970246197,1.0011243659993314,27861.04780400133,5.107936247051159e-21,20.211460134789082
2019-12-31,22,2,0,16523.614359221152,42623.337314382,2329.670271631295,446019.79260843457,1.003782665039774,559614.4988321572,80.84883609934151,1892813.4104601778,1.001447881974677,200226.1647992855,3.1893636867858217e-21,57.47218501917001
2019-12-31,22,6,0,56757.229866125395,146801.38567886432,8110.146974267654,1500652.2904652953,1.003782665039774,1606703.5927718554,94.7163981797006,4754217.571043276,1.0010461835017237,679325.762311754,3.1797056484773867e-21,96.52574509647334
2019-12-31,23,1,0,513.4519164006165,1415.4397521549358,106.98294604795844,12980.390850866163,1.003782665039774,29936.229599086702,55.3336840887529,86706.76858975686,1.0018123063735203,7634.79369804195,8.975582489795883e-20,63.281016278656175
2019-12-31,23,2,0,781.8432139998828,2151.032672997215,155.9337436509314,20091.14731255007,1.003782665039774,42931.85421304571,55.28082058937484,135020.90416751837,1.0011346088804658,11239.139919454296,1.587341679573547e-20,39.64439612725145
2019-12-31,23,6,0,2917.1357488634303,7671.892452487841,452.4620512127843,72284.25778390132,1.003782665039774,130820.4972229326,66.28288482193923,401156.494672629,1.0011973702395545,37656.24445981711,4.6573510128793994e-21,25.850148120304485
2019-12-31,24,1,0,4507.58763398195,11973.912066794881,652.9765775963232,133805.9287165281,1.003782665039774,194820.02525981868,64.29631104833965,640562.6310531232,1.0009261795902133,56808.15173933567,3.613569193718081e-21,12.027121445908422
2019-12-31,24,2,0,4151.235721428752,10870.339804171432,668.3334569331762,104863.68582452154,1.003782665039774,177131.24612878976,70.51270478740372,526013.2909202685,1.002250307250186,52528.85220940263,3.7562665267451945e-21,25.964895282958988
2019-12-31,24,6,0,30363.682172301546,76912.4277028088,4251.864541760856,784583.9535433559,1.003782665039774,976296.5462583877,82.10787788373923,3058751.4660667027,1.001319448248666,365067.2628633268,3.1847457547329734e-21,66.75656980013514
2019-12-31,25,1,0,652.7477580929894,1817.361099791144,135.5613015365027,16600.397694780753,1.003782665039774,38593.55020291216,56.743432432030204,122455.73850338247,1.001331811882008,9530.987159287904,1.5943189302595025e-20,54.46217395763016
2019-12-31,26,1,0,1207.7170024012114,3290.549034969613,218.1606202426076,32208.76151877619,1.003782665039774,64745.324789782724,63.20868284758033,185945.99670447176,1.0016258994391947,16691.02987720684,7.954806520370289e-21,30.374900069862374
2019-12-31,26,2,0,20540.594819929018,53249.43258186695,2853.117485419592,519733.06853900774,1.003782665039774,682877.230771613,79.343012006627,1797355.7452111715,1.0009126886496744,248080.02154510788,3.1893206391386826e-21,70.82617679415945
2019-12-31,26,6,0,38194.582967272596,98070.71186841174,5119.008112377097,1039912.6671782278,1.003782665039774,1171053.029179668,84.78961553051822,3486407.399667043,1.0022717399085674,458313.1312203697,3.1888136301991304e-21,112.40440447742749
2019-12-31,27,1,0,281.72773769402716,782.9508508117964,73.49201402382324,5984.222913563151,1.003782665039774,16618.51820329125,51.71753658481178,51428.212357500306,1.000921749903661,4238.780572905603,1.5806122194753413e-16,120.79714535655171
2019-12-31,27,2,0,190.6068342167605,490.4690326247925,53.48304305802272,3392.6471272485906,1.003782665039774,11215.345983585286,46.96973869988427,32526.573555442705,1.0013970248481323,2708.4931350186844,7.846644075820502e-15,177.6846443047392
2019-12-31,27,6,0,1077.011072506879,2955.53098085738,215.2330718345383,26915.229571797958,1.003782665039774,56100.36822291832,56.90524473384999,212077.7733510315,1.0007782585618654,15038.939191847481,7.952648248570875e-21,33.22052791534901
2019-12-31,28,1,0,33962.2816615464,87116.74718768353,4843.425615291126,905915.2766553293,1.003782665039774,1050352.8082659054,85.20084738201425,3062495.2905315505,1.0023335091972958,407918.3797390441,3.185940573467518e-21,76.10059941552576
2019-12-31,29,1,0,446.0767703956646,1235.2368561873093,102.66569103801058,10669.401494975566,1.003782665039774,25492.843546104832,50.842626899812444,81940.67721410672,1.0017737286379547,6688.462733090801,7.18242576486644e-19,91.09449334198187
2019-12-31,29,2,0,945.4029442065072,2581.0818637387342,190.0827453521359,25213.920819779516,1.003782665039774,49472.26438351217,57.7475894690915,141063.86115385397,1.0022561551587197,13358.80265669239,1.1590101951847628e-20,34.098639343547774
2019-12-31,29,6,0,3583.4571380442694,9422.258619518778,530.2253319875174,90553.41844499695,1.003782665039774,155687.80948240994,71.14785224107698,503789.2660787917,1.001391124200328,45698.62656620496,3.985742195058706e-21,32.75946252787784
2020-01-31,1,1,0,316.7942621155997,922.0722805259619,84.81413756791824,7434.335432600554,1.0021562265698825,20606.239254639215,53.751597302924125,58894.94345889408,1.0022247466236285,5064.111277771309,3.3791884832240454e-17,123.90481096952979
2020-01-31,1,2,0,596.9631075327106,1755.6649604049278,129.40477508784718,14868.695922717214,1.0021562265698825,36055.19902622588,57.71819269071228,104917.07687467942,1.0012423300536333,9392.847948510636,5.981298429642425e-20,65.36892790522671
2020-01-31,1,6,0,2244.627220847354,6456.6651838624475,377.00994356014536,65702.72431124853,1.0021562265698825,110194.0793230887,64.92623612249768,396272.1002976282,1.0006520155223155,31827.538749507392,5.1338781841315594e-21,25.1065991807904
2020-01-31,2,1,0,199.08374436031488,556.2644383505822,55.08972042128733,3879.3193730384437,1.0021562265698825,12010.192043460775,47.907690632063144,38977.40233701612,1.0013561968024793,2970.4150530877464,7.810805977820726e-15,208.0660720279065
2020-01-31,2,2,0,266.86789172416,775.3220167167487,75.75719561224834,5599.130588508947,1.0021562265698825,16416.43515497522,52.249680958660974,54290.38321054187,1.001594624597166,4213.150124594058,2.472581759347138e-16,138.81274613797368
2020-01-31,2,6,0,986.2647478058676,2916.797802234812,214.70361965788473,27343.4908678237,1.0021562265698825,55081.83135567415,58.744416479592516,198379.62815043697,1.0013181230366335,14918.355848813813,9.95728663279923e-21,39.92551046510717
2020-01-31,3,1,1,221.86672587427574,412.4356496953258,49.19701328203733,2624.2285986836932,1.0021562265698825,247.07733464897896,19.139024466010827,657.105660060808,1.0013505796987605,67.84940955652371,0.05268320542690179,103.70552728154922
2020-01-31,3,2,1,627.2360182696697,920.9765977683562,84.60548146211352,7487.65426153722,1.0021562265698825,285.6764904592258,20.796729139344922,1178.3834090532112,1.0011970680443645,83.27293872092577,1.7198717074217205e-08,159.56958692226186
2020-01-31,3,6,0,1863.6174471698266,5400.454983689165,350.51001765634055,54209.87934077069,1.0021562265698825,92253.21365387586,63.98754583788404,301969.2548424866,1.0012688283683058,26776.884622354843,5.5032500295611136e-21,42.01997594839018
2020-01-31,4,1,1,263.6890801029389,466.81934460841194,53.31713225337439,2983.8875689867873,1.0021562265698825,513.7413970898338,26.633200916651784,2487.0234562300448,1.0016117417268264,89.38700662381095,1.7299586968800417e-13,80.72609973367418
2020-01-31,4,2,0,1084.1260434836772,3149.940690420795,209.8511251709293,29357.98645386355,1.0021562265698825,62301.419603085094,61.16505573612279,178052.19106998792,1.0012245767758081,16268.426152543412,1.1228676338259496e-20,45.826055952265975
2020-01-31,4,6,0,4352.088147270569,12231.730026410496,678.7825295184892,113456.43564458934,1.0021562265698825,185900.506536307,72.37016405603049,577910.0839511233,1.00093740190789,59417.03506014997,3.784448688895259e-21,28.227316900122492
2020-01-31,5,1,0,446.04181694716794,1341.4199146216647,111.24258244309426,11512.890928049064,1.0021562265698825,27341.283938171484,56.671680537582255,89471.87451021891,1.001202433167598,7127.234866839459,6.474156482205628e-19,84.11173396611308
2020-01-31,5,2,0,255.97076326141917,739.4933862791577,70.22926907855792,5841.5521656874525,1.0021562265698825,16569.592022911937,52.40355744969144,48993.73628975494,1.0013287545025122,4021.378981458064,1.7634106071988197e-16,125.71578102611925
2020-01-31,5,6,0,658.9556836390499,1907.8769664712875,137.50374729486478,16920.64976086668,1.0021562265698825,37722.267071589566,59.12267023304156,120027.69302273322,1.002572914457186,10296.430486691448,1.6924308149574754e-20,69.15075012814467
2020-01-31,6,1,1,278.47534909976144,483.9855077551552,55.45900859816232,3097.92782070056,1.0021562265698825,370.55511621278566,21.40692615953392,940.0437245158507,1.0014151515664897,83.0257032606817,1.3393192321088803e-05,102.05244720502226
2020-01-31,7,1,0,958.7314955010697,2799.0045927149226,191.94613732930043,27439.794263346863,1.0021562265698825,54209.35525278624,63.45756633681422,195763.29094490383,1.0021606144511896,14536.472517318478,1.1044487925587423e-20,43.32774504919072
2020-01-31,7,2,0,379.7332665926281,1101.9782468113335,94.7584023593549,8913.8549762925,1.0021562265698825,24191.088725170805,55.34318294229595,83043.08789203153,1.0010389493864906,6088.4721523503285,5.6036146105250926e-18,94.75632202088893
2020-01-31,7,6,0,2669.1875991561797,7570.646046604415,482.1393926197505,69812.2251829654,1.0021562265698825,129055.68881821829,70.94015468987254,369712.29882525164,1.0015769782792976,37421.528186675576,4.256721049714228e-21,19.653689545277683
2020-01-31,8,1,0,499.71746322297747,1453.8264856737426,112.0840841979591,13145.808245280996,1.0021562265698825,31673.457765056206,58.4301476896824,82289.93827577126,1.002358484096638,7946.027949829993,2.4309973767993107e-19,75.3341340295567
2020-01-31,8,2,0,275.81354710412455,804.5466718512536,79.61801276294001,6042.845093203949,1.0021562265698825,17552.00598334531,50.48766416825942,53686.94986883259,1.0016286054635442,4368.784317822416,1.9961776675991817e-16,113.91750484690904
2020-01-31,8,6,0,1904.6920123648983,5488.096743695465,350.06160958104255,52376.399032973626,1.0021562265698825,100262.50320078149,69.6242534414111,294957.8769199691,1.0012792088015672,27323.172995677865,5.614190699838759e-21,32.382962568642725
2020-01-31,9,1,2,307.2906502395753,263.20504472011265,36.17007772254522,1531.0803637832387,1.0021562265698825,103.55340150371627,16.694021391724466,425.6315484992615,1.0020041469634133,45.069789231297875,5.7594076762823055e-12,74.07293756552461
2020-01-31,9,2,0,887.9694561501834,2612.903010213008,175.11545355440506,25765.289067203365,1.0021562265698825,50699.725495272825,61.34247467366094,156529.23565602087,1.0026411603028746,13550.263805614295,1.1994505482144022e-20,49.48792677962281
2020-01-31,9,6,0,4934.30756209805,13924.069347625242,805.6345452025282,131087.42390211864,1.0021562265698825,217648.32255727268,76.22334187285217,564089.9402626271,1.001389275563638,66991.66873954558,3.4078150219250926e-21,30.20579441026163
2020-01-31,10,1,0,20326.842619984236,56642.508164081984,3094.648460566796,583451.9960287312,1.0021562265698825,737328.7055681143,78.43910501149563,2406337.6133600166,1.0018712963549035,266160.9257091067,3.224897434167118e-21,55.921629058827094
2020-01-31,10,2,1,9521.321309992118,10576.759688987086,640.3166922297139,96901.89164592733,1.0021562265698825,623.103942452014,24.492357665057877,2362.376343568512,1.002316364897518,88.43203201676869,4.1914928660936246e-14,70.92550178692467
2020-01-31,10,6,0,256120.54261998425,724617.9938116948,38726.499419687556,7623428.821482839,1.0021562265698825,6477527.1076176325,108.12644021174415,19930400.02759537,1.001747439592054,3311756.9921991834,3.407432999351763e-21,603.1711149017414
2020-01-31,11,1,0,818.0548484633321,2399.661315674642,176.34118632054188,21681.29828244129,1.0021562265698825,49924.14808525688,62.32961458506014,145178.77872475964,1.0011877132967355,12568.199054240247,1.3661811239850584e-20,47.88463270957039
2020-01-31,11,2,0,992.2514771743499,2911.8975273461433,197.52433021955818,27797.787504731117,1.0021562265698825,57460.44921128799,62.180725100128875,158333.98999958936,1.001203525823193,15001.264634911622,8.793283909714022e-21,43.01529367632051
2020-01-31,11,6,0,5735.551156955213,15945.992948767072,865.9480626228614,155767.98369060707,1.0021562265698825,241410.57422402164,74.79948787579255,702917.0743992757,1.001327126699626,77400.14295311723,3.405847253030123e-21,25.958716039092433
2020-01-31,12,1,2,272.1270562342438,244.56156162849703,36.516543245191166,1335.9045605708657,1.0021562265698825,190.9375855081628,17.264458414182485,393.1829526716035,1.0012824711435182,44.89296379537667,3.435390351460874e-11,65.80163082406321
2020-01-31,12,2,0,339.9693178844007,989.2671549004723,88.07511959124841,8357.195772692006,1.0021562265698825,20817.57732807805,56.22471141578009,63684.82875367198,1.0014449036542454,5446.5862628397535,3.290827019866848e-17,122.19387693579093
2020-01-31,12,6,0,1481.9669283114615,4294.586573517474,282.2708251672723,38880.34914828067,1.0021562265698825,79469.22758255425,66.59928330839868,220152.2144867192,1.0015487068965496,21672.400965329256,5.665317477160464e-21,30.494220469895318
2020-01-31,13,1,0,4600.742705031185,13053.133957330001,713.9271586083582,121355.13192024732,1.0021562265698825,210747.71261342743,74.24231983268449,744205.879544766,1.0018078486590651,62653.42763305201,3.4077773882348885e-21,19.31214166600812
2020-01-31,13,2,0,2342.3679871245586,6664.0925670224,399.6308868263066,70781.89835408796,1.0021562265698825,116743.07942980001,68.169031309457,345181.892601991,1.0011007551992557,33118.03146363371,4.599413943545639e-21,27.27103340812736
2020-01-31,13,6,0,27191.373276512615,75371.54746538513,4148.213267918705,729666.3965463279,1.0021562265698825,939737.9434248243,90.01964391669149,2926081.6984195705,1.0016956642476635,354856.06568042166,3.305236109434111e-21,96.75741587510052
2020-01-31,14,1,0,1579.516990516744,4536.785699683409,290.7221167174433,45948.44201463929,1.0021562265698825,81646.63238542384,66.71029024949497,226644.45415361263,1.0015043099659076,22982.763481424812,5.676425010419637e-21,31.06663754515612
2020-01-31,14,2,0,153220.64261998422,424616.4510280347,22774.92620821093,4302181.4617239265,1.0021562265698825,4670300.589865048,97.89408411009988,14327471.50395024,1.00084282819673,1982713.4388127276,3.3543473783990778e-21,381.76311928932296
2020-01-31,14,6,0,831609.6426199842,2309692.2873826157,120764.93818713559,24229578.161279753,1.0021562265698825,20955298.152355053,120.44361159192974,55515563.88140259,1.0013508303478393,10744673.943299329,3.4825253882984864e-21,2530.9983915130506
2020-01-31,15,1,0,1491.3706945643883,4280.493012970457,285.3183926079771,38235.098229632546,1.0021562265698825,83008.76919543011,68.30211353768281,248234.45413164058,1.0010120514134364,21798.919268800928,6.459838739863736e-21,36.179303128171554
2020-01-31,15,2,0,45403.842619984236,124607.99601159245,6596.09070864386,1225608.8896797546,1.0021562265698825,1540345.5231202936,95.52122914105252,5171855.104786872,1.001595794670095,590126.6352591075,3.389968113425291e-21,92.20543030474526
2020-01-31,15,6,0,93243.64261998424,257005.4411073583,14601.11517817009,2887977.263764541,1.0021562265698825,3108834.885264106,92.02575233009489,10303768.201562423,1.0025255608537837,1208049.3723068617,3.402457377400723e-21,308.23240704906556
2020-01-31,16,1,0,2258.6980333296897,6493.77993611154,415.87970049203193,58844.919994530006,1.0021562265698825,113669.5534597145,70.90603980335517,387284.25543405087,1.0017484745592204,32013.43076808083,4.259700563078344e-21,33.65077985725326
2020-01-31,17,1,0,1086.987689898526,3146.7318349637635,232.80772639118865,28321.905771504003,1.0021562265698825,60267.70831855861,65.39158468745605,177001.09892410753,1.0013356043846382,16307.749003302744,8.461388919847069e-21,40.686777066844684
2020-01-31,17,2,0,1196.2572433987818,3469.2997397230247,241.72632108248604,31940.41113059364,1.0021562265698825,66933.42652449026,63.80657192668946,211670.62413845587,1.002025219932556,17803.501834681985,7.850711636296122e-21,43.97404054656272
2020-01-31,17,6,0,2013.846145781807,5801.458103452582,346.45333826557135,56275.50557608978,1.0021562265698825,102316.56522723641,70.34816729261432,313987.8553351462,1.0015195973235238,28772.607482111456,5.567319377646652e-21,30.854403306762098
2020-01-31,18,1,0,1086.8637851817716,3174.2372274456065,219.10528434283526,29469.07542714303,1.0021562265698825,57770.09840118945,60.214257006813696,212641.72907943054,1.001508774954805,16306.046557638998,8.511960282336411e-21,41.95580870269343
2020-01-31,18,2,0,1155.5936587692108,3350.448973064285,227.08022467065004,30829.232002337943,1.0021562265698825,64943.494962593744,66.34898631206647,200637.480597336,1.0014665763219521,17248.123844634792,8.355265997136737e-21,33.64121195061093
2020-01-31,18,6,0,8667.680510877799,24486.66658492914,1291.568368595029,261088.36591195245,1.0021562265698825,342815.96551219583,74.4082638548037,1117669.6405783975,1.001272096175185,115404.91641800101,3.3916713831050784e-21,27.407900364911203
2020-01-31,19,1,0,163.1145517185298,432.6336310236954,49.35799059620033,2913.0886398105145,1.0021562265698825,9422.385779820843,48.7453915196364,30176.56370523795,1.0007785157343116,2241.854231120287,9.867926164282357e-14,214.76248956103043
2020-01-31,19,2,0,331.8594749250994,985.5602276458937,90.25889424670288,7899.3780355145855,1.0021562265698825,21698.767335707074,54.07650493886375,73891.4473235532,1.0016054698716965,5313.516776269967,4.19640008741498e-17,116.97622107718077
2020-01-31,19,6,0,429.0719564668693,1282.9912512173216,103.8159174102997,10418.463684750834,1.0021562265698825,27456.227757196877,57.51055228786716,88364.82894584218,1.0016949504983574,6864.591065400579,1.935717261384424e-18,91.4916010044325
2020-01-31,20,1,0,262.7783509056728,757.5610124192843,76.05852360655204,5756.66865031397,1.0021562265698825,16829.438684378398,49.97717944790193,49108.4849244439,1.0021472602611983,4141.472916840764,4.1230543610298174e-16,132.81502452851487
2020-01-31,20,2,0,211.9299706867088,597.73836087497,63.53656440005432,4307.337899491218,1.0021562265698825,13247.231312221455,50.426438359210366,39222.73370404363,1.0011687601968404,3216.510601502121,6.605584968357822e-15,155.11637459966224
2020-01-31,20,6,0,1068.147599897129,3130.1595228188453,213.71493087764136,28703.490724008105,1.0021562265698825,60038.92528107943,64.29223491999637,197878.86256761744,1.001327946156908,16048.707349287479,8.511872172196501e-21,37.96725146590526
2020-01-31,21,1,0,1115.9890218508037,3292.4677936952503,219.92034220818724,31449.63167103677,1.0021562265698825,60297.31996815376,65.58026872003484,185328.43344186168,1.001264353858369,16705.809306086117,8.100253883940646e-21,41.31117229037121
2020-01-31,22,1,0,2116.6990456877174,5968.715345850473,391.81229182450664,58576.30937356093,1.0021562265698825,112230.58196049856,68.69446425873872,346498.56946538715,1.0009400735131937,30135.58731168945,4.98164389755594e-21,25.6731141256274
2020-01-31,22,2,0,16529.276741161117,46362.8449743792,2633.1222658551305,453019.00697996,1.0021562265698825,628630.5982533173,84.50819972883441,2355254.803496259,1.001822856382676,217081.94408516228,3.049673522128634e-21,45.64870132399107
2020-01-31,22,6,0,56762.892248065364,158293.25328859946,8202.3892734651,1522698.3534267263,1.0021562265698825,1730742.513073781,94.48921624379349,4978065.225658337,1.0017153545958433,736850.712537015,3.2322804770880343e-21,155.52506633903963
2020-01-31,23,1,0,519.1142983405828,1557.9564182413396,124.86487724143016,13317.355524267323,1.0021562265698825,32493.897747054103,58.48513155097107,92522.16582944147,1.0018160115285655,8238.007949549608,1.8544810504374184e-19,55.40778603368094
