cutoff,subsystem,ftype,n_fail_cum,gamma,m1,m1_lo95,m1_hi95,m3,m3_lo95,m3_hi95,max_rhat
2020-03-31,20,1,0,299.70381102670007,509.5012270669359,91.0729526615566,3989.5164430449954,11680.597924556465,0.006378566661781576,23416336907.304268,1.0023363718982963
2020-03-31,20,2,0,248.855430807736,426.0861252861602,81.33633346693375,3109.3837354255666,10160.414612318902,0.011856363666601448,9302448250.636047,1.0023363718982963
2020-03-31,20,6,0,1105.0730600181562,1541.170734382587,191.25040226581635,16514.17790325361,31213.387952017696,0.0008946847130725257,1069559800869.8878,1.0023363718982963
2020-03-31,21,1,0,1152.914481971831,1586.2680257966572,199.1385485094976,16896.140678629334,32276.19018895511,0.0009460591998811314,1262773627497.1125,1.0023363718982963
2020-03-31,22,1,0,2153.6245058087447,2725.8504277299226,307.136557537878,29748.26980933424,53796.085664519196,0.0005766700422352259,5621508985475.404,1.0023363718982963
2020-03-31,22,2,0,16566.202201282144,18169.19518694553,1464.1257378822268,245216.35547673368,347483.72299134015,0.00023757815511216143,572587736389555.1,1.0023363718982963
2020-03-31,22,6,0,56799.81770818639,59574.609936904635,4625.810743035148,856945.0669782793,1161314.8234093944,0.0004931452832794937,2494140809081052.5,1.0023363718982963
2020-03-31,23,1,0,556.03975846161,858.9847046220685,130.23306997452514,7998.0224929789365,18460.966685036547,0.0030851621502965194,121003442609.92441,1.0023363718982963
2020-03-31,23,2,0,824.4310560608762,1205.672430767128,158.3285889473561,12387.81146173488,24856.179342377505,0.0009277461628040161,451687725985.81665,1.0023363718982963
2020-03-31,23,6,0,2959.7235909244237,3628.0159359157883,376.4378408390672,45414.87672962451,70646.90424341011,0.0004308820884400779,12264943949959.705,1.0023363718982963
2020-03-31,24,1,0,4550.175476042943,5327.151957078475,493.0389278032212,66910.59283582325,103428.77357028818,0.0002460500503940847,42832512345571.99,1.0023363718982963
2020-03-31,24,2,1,2096.9117817448728,1328.8122665125536,161.63829470747956,14558.922933028522,3336.8587054457175,56.62928677327669,182874.91151382876,1.0023363718982963
2020-03-31,24,6,0,30406.270014362537,31725.611147431468,2773.393652570601,404409.5970029291,627543.7359995447,0.00040593581252377185,1273679341573932.0,1.0023363718982963
2020-03-31,25,1,0,695.3356001539829,1043.4996309753858,149.81713192349451,9945.401683177106,21833.27149326278,0.002227489073656003,361340213779.0684,1.0023363718982963
2020-03-31,26,1,0,1250.304844462205,1716.4034203713074,201.33892594040836,17906.327945730805,34425.46369185364,0.0007663944334415001,921172032839.2395,1.0023363718982963
2020-03-31,26,2,0,20583.18266199001,22506.501425859868,1686.8301779897556,292455.9664752788,428800.00877777475,0.00042684606031696186,403587118077942.4,1.0023363718982963
2020-03-31,26,6,0,38237.17080933359,40716.393642106304,3001.9583134987847,534367.1916529755,785931.8414618403,0.0004912877445858193,1256840892561495.0,1.0023363718982963
2020-03-31,27,1,0,324.3155797550206,548.5992353610663,97.3025458639871,4400.730757458837,12386.099522171158,0.008777621834358472,28779454217.6191,1.0023363718982963
2020-03-31,27,2,0,233.19467627775396,402.72689575007104,78.43895475188194,2931.603342939775,9671.861723448896,0.00928695111343879,11441592665.060999,1.0023363718982963
2020-03-31,27,6,0,1119.5989145678725,1541.8940622734322,196.25550547564544,15624.129741724235,31536.60784374921,0.0009885961818934606,1526910050648.0852,1.0023363718982963
2020-03-31,28,1,0,34004.8695036074,36379.18327491515,3020.622154640028,453503.3703320333,700332.5113366332,0.0008525217101749055,736120478386859.9,1.0023363718982963
2020-03-31,29,1,0,488.6646124566581,787.0624420642255,122.1796564020199,7164.234341201528,16771.415873964874,0.0031056947280128848,99349675363.24124,1.0023363718982963
2020-03-31,29,2,0,987.9907862675007,1391.1787701628778,178.5974767492054,14208.504896792201,28589.54500671965,0.0009051156309129876,846942752148.4397,1.0023363718982963
2020-03-31,29,6,1,1813.0224900526314,1168.2789719756947,161.28508501770662,11324.016916501654,4904.213344098255,34.41588526588616,632843.3044889043,1.0023363718982963
2020-04-30,1,1,1,188.06056424806542,235.51167669291604,59.14996873668055,1323.2290791447092,664.3164105848589,55.56291209103275,7894.282251283156,1.0051138607102688
2020-04-30,1,2,0,656.2899739132419,776.2388625727315,120.22278097532205,7112.77366568431,25605.09297885959,0.0019032422821288445,395642104301.5771,1.0051138607102688
2020-04-30,1,6,0,2303.954087227885,2147.556259919156,251.0448789980563,23391.003734645386,70623.58611794695,0.0005348903515756109,13988668877374.525,1.0051138607102688
2020-04-30,2,1,0,258.41061074084604,338.64882905649637,71.68121571833316,2227.230712322062,12524.110502822525,0.011461244518418845,14415937916.983444,1.0051138607102688
2020-04-30,2,2,0,326.1947581046912,425.8461763711127,83.72447889999688,3141.1145938943664,15024.819227739417,0.009863218431149854,39075303282.0326,1.0051138607102688
2020-04-30,2,6,0,1045.5916141863988,1121.806018241921,154.759409664432,10417.087136652324,36807.63347719314,0.0012935638970568244,942625073377.1001,1.0051138607102688
2020-04-30,3,1,1,251.5301590645413,279.7909843931172,66.93060613104964,1627.1529620091942,11275.063048800277,146.7235246716664,1075782.8310195026,1.0051138607102688
2020-04-30,3,2,1,656.8994514599352,484.6038451955101,92.38781168998044,3401.0184221675263,142074.18848589377,248.95682567058248,90348287.82265902,1.0051138607102688
2020-04-30,3,6,0,1922.9443135503577,1819.2295510332742,229.4192763628805,18490.203664842367,60570.30263593491,0.0005818313072154226,6753501250142.853,1.0051138607102688
2020-04-30,4,1,1,293.3525132932044,298.2453217225591,68.66105939394541,1732.1901862135883,1945790.1384353642,15.492512208557425,256023470307.91013,1.0051138607102688
2020-04-30,4,2,0,1143.4529098642083,1188.5174610734205,170.14834022569192,11525.879496933168,39529.05969624568,0.0010946508928917703,1321214204593.9387,1.0051138607102688
2020-04-30,4,6,0,4411.4150136511,3711.5266918165676,379.6289049676734,42399.305872155,125239.2914563255,0.0002666073691766043,37935136627020.266,1.0051138607102688
2020-04-30,5,1,0,505.36868332769905,623.9460408306657,104.84349306463022,4893.974238072316,20979.01582511319,0.0032139606522881034,138803662868.36752,1.0051138607102688
2020-04-30,5,2,2,105.0992098806501,127.75145649323734,40.582771062741905,528.4466767581763,447.706131406019,48.80598182474344,4167.492070499477,1.0051138607102688
2020-04-30,5,6,0,718.2825500195811,825.7480717997904,132.21286358944184,7073.695725311392,27444.882787428483,0.0026278720132495432,657400577652.9574,1.0051138607102688
2020-04-30,6,1,1,308.13878229002705,313.6871304886337,69.71419261218622,1937.8261002479426,4499.109856025545,14.754388632898749,1311847.1920273006,1.0051138607102688
2020-04-30,7,1,1,509.0291809408005,416.73813478117256,80.6012573635187,3012.264631271934,467628.9878525969,98.83468007252182,2320392079.8170266,1.0051138607102688
2020-04-30,7,2,1,219.53006648657964,261.25898378432436,60.840105803232674,1556.5505113393033,153230.6857256617,33.3838965256028,822479708.8695048,1.0051138607102688
2020-04-30,7,6,0,2728.5144655367108,2484.8532221204523,276.14923733446227,28947.769430711895,81730.44756739272,0.0004601933053006888,15579690617203.135,1.0051138607102688
2020-04-30,8,1,0,559.0443296035086,687.5316665037811,113.0082337963352,5783.196699677773,22652.79940167253,0.002209779088144558,228640890543.4392,1.0051138607102688
2020-04-30,8,2,0,335.1404134846557,444.5416475869859,83.80453942404723,3337.2432225791595,15341.285757064656,0.007000063238495495,36506680504.93037,1.0051138607102688
2020-04-30,8,6,0,1964.0188787454294,1867.4814794803399,226.93105696035948,19743.01027638973,61659.100162147886,0.0004793139346266557,10474257747258.844,1.0051138607102688
2020-04-30,9,1,5,163.53313618320954,65.7599247585388,25.72486398245122,197.92927626121292,82162.04968107727,1162.132649721218,6293524.635827479,1.0051138607102688
2020-04-30,9,2,1,473.6481612653573,407.16615539413715,80.798604457558,2827.844785939417,2824.008506431883,57.26664880535176,145857.6699490605,1.0051138607102688
2020-04-30,9,6,0,4993.634428478581,4203.438597553018,423.7361622629782,51058.36402967295,140187.44780015608,0.00028179352100259357,55168210664915.914,1.0051138607102688
2020-04-30,10,1,1,10193.084743182384,3504.76728519424,362.0641801114986,39878.669701644896,474367.0281944428,518.5551802386597,399251489.0726146,1.0051138607102688
2020-04-30,10,2,1,9550.984743182384,3279.923864205091,351.90912073868986,37929.574303868634,105911.89490796784,117.73993876439643,121895555.58300327,1.0051138607102688
2020-04-30,10,6,1,128089.93474318238,36010.20608686407,2993.000740302933,459314.5251834584,226410.03825275393,684.9968521071962,73558555.06124443,1.0051138607102688
2020-04-30,11,1,0,877.3817148438633,986.6973273141225,144.86619771716306,8995.104400990485,32056.46784453265,0.0012394514983546591,466486813505.8086,1.0051138607102688
2020-04-30,11,2,0,1051.578343554881,1135.124948644123,159.0074680472825,11522.378190888183,36974.91538372255,0.0009029487949404465,1553495575703.1157,1.0051138607102688
2020-04-30,11,6,0,5794.878023335744,4783.990115330688,478.6602427412324,57620.71578816547,160711.10141740076,0.0002735471993381672,103169503222415.03,1.0051138607102688
2020-04-30,12,1,2,291.90267836108757,198.16357891413418,53.00870078183319,999.2955020790675,9111.174686353525,273.9824514631738,320490.0465360478,1.0051138607102688
2020-04-30,12,2,0,399.29618426493187,507.62847397318944,95.67324988546802,3821.0497649508948,17540.80121794995,0.003487252535622497,83561838337.42763,1.0051138607102688
2020-04-30,12,6,0,1541.2937946919926,1509.3878184291634,201.03609318593917,15056.243257398444,50375.780205306255,0.0005149559164469965,3080804250850.749,1.0051138607102688
2020-04-30,13,1,0,4660.069571411716,4035.150111459334,429.55557941925,46643.14227154663,131627.65297744915,0.000512448500158049,33506237481046.58,1.0051138607102688
2020-04-30,13,2,0,2401.6948535050897,2225.408683711893,260.4543121084574,23711.13647625988,73188.13468717443,0.00043930089931577213,6648584978678.756,1.0051138607102688
2020-04-30,13,6,0,27250.700142893147,20703.19590750546,1642.2903690952076,265217.84939397336,706301.6105430508,0.0003982631926360089,1072694455452204.4,1.0051138607102688
2020-04-30,14,1,0,1638.8438568972751,1609.613268372113,210.81037557308906,15828.96325889303,52996.77428447756,0.0007665014226696807,2216545296505.4116,1.0051138607102688
2020-04-30,14,2,2,51093.32316212158,4982.550855876958,483.32946536653543,54954.51961087421,120468.05073469612,870.7524741583088,19024895.464539878,1.0051138607102688
2020-04-30,14,6,2,277222.98982878827,23475.147837049495,2029.0540775848065,309280.9513746755,3609309.4825389106,29132.94121160892,400836788.28369546,1.0051138607102688
2020-04-30,15,1,4,310.1395121889839,98.05482218365471,33.657120446649394,375.8258486418951,83499.02085183062,576.2352890379237,11301616.011334952,1.0051138607102688
2020-04-30,15,2,2,15154.389828788255,1751.17691823958,217.44090384083918,18497.40488854277,92900.84000049092,113.59674672252758,98258863.53805976,1.0051138607102688
2020-04-30,15,6,1,46651.48474318239,13864.786341805928,1148.8855306332287,191186.12329127963,40532550.05493133,315.23690074152876,5076636395165.279,1.0051138607102688
2020-04-30,16,1,0,2318.024899710221,2128.4231558950587,248.911936612617,25304.535757789734,70993.09589615455,0.0005135177140301422,12900989055746.324,1.0051138607102688
2020-04-30,17,1,0,1146.3145562790571,1214.9515325566229,164.30764981793806,11839.55969535749,39608.2462362921,0.0008722193860345124,1194951768373.0425,1.0051138607102688
2020-04-30,17,2,0,1255.584109779313,1283.916824852524,174.99055974855483,12822.253088663798,42617.23063714962,0.000783210746843301,1871038949568.0505,1.0051138607102688
2020-04-30,17,6,0,2073.173012162338,1972.5988902329009,256.22091879989904,18498.66369100251,64546.16828319815,0.000410471135553808,6595922114336.252,1.0051138607102688
2020-04-30,18,1,0,1146.1906515623027,1182.6148826812305,164.73441888319783,10733.52627946989,39604.81801945779,0.0009011800603202174,1458301624905.3254,1.0051138607102688
2020-04-30,18,2,1,607.460262574871,456.91575420961965,91.32184322331177,3250.132012865285,49291.57845975379,39.16484100265592,67302076.42090148,1.0051138607102688
2020-04-30,18,6,0,8727.00737725833,6996.011059460293,655.4464184799333,83576.97446382584,235553.16369180463,0.0002407333114309489,117594368738373.03,1.0051138607102688
2020-04-30,19,1,0,222.44141809906097,288.45566237425487,65.57531914018206,1866.5714803899198,11109.472492885137,0.015770359296204392,8294688592.397081,1.0051138607102688
2020-04-30,19,2,1,195.59317065281527,240.18999038276758,59.98587412646248,1268.6327492767173,683.7609595661525,54.83442213724294,7990.560759321579,1.0051138607102688
2020-04-30,19,6,0,488.3988228474004,611.4106341115576,104.93658621310607,4831.664093916432,20441.784095628354,0.0030007625700262186,159480705788.76456,1.0051138607102688
2020-04-30,20,1,0,322.105217286204,422.4041313462363,87.08956217919797,2787.522348747501,14879.222422124345,0.0050199636821775355,45547959598.60878,1.0051138607102688
2020-04-30,20,2,0,271.2568370672399,360.3726359525498,74.70684195948267,2527.2897109790697,13013.76823608854,0.010251343027268324,26262364514.518867,1.0051138607102688
2020-04-30,20,6,1,563.7372331388301,436.6905529346425,84.94275414524674,3145.33681494348,379189.90922974324,1.2292285954181075,105464651221.91231,1.0051138607102688
2020-04-30,21,1,0,1175.3158882313348,1224.2870398331734,164.63703198090678,11609.15114887553,40409.600584517575,0.0008647416865307414,2288687162057.5415,1.0051138607102688
2020-04-30,22,1,0,2176.0259120682485,2009.4075014538796,240.1295232801033,21062.960900996546,67258.84638911148,0.0008435098728559383,13163106430234.031,1.0051138607102688
2020-04-30,22,2,1,8294.301803770824,2915.053878985741,297.8815589819829,35098.494523883004,2815945.7416400714,283.1721609357617,29278310541.26662,1.0051138607102688
2020-04-30,22,6,0,56822.21911444589,41820.290109971,3294.0129978327836,559430.8382286207,1456918.8849478073,0.0013820531489396716,2121852078423749.0,1.0051138607102688
2020-04-30,23,1,0,578.4411647211139,691.7462612062038,114.83019941096033,6096.179673914008,23249.190647799034,0.001574600096964478,252866358846.36853,1.0051138607102688
2020-04-30,23,2,0,846.8324623203802,943.4500803023935,140.83493793276605,8750.198611072185,31181.298807669868,0.0016275917099817195,1002015882267.0482,1.0051138607102688
2020-04-30,23,6,0,2982.124997183928,2686.4185902656404,290.90780312375983,31961.4931092296,88330.64643249205,0.0002365283969576269,19641442700741.004,1.0051138607102688
2020-04-30,24,1,0,4572.576882302447,3942.0168968586404,415.52074835625444,42521.430306106085,129380.60146987485,0.0003621086090953188,57540640151530.78,1.0051138607102688
2020-04-30,24,2,1,2108.1124848746244,1023.1109501742222,148.77454109260748,9959.661976822004,2734.724854159689,117.38468868930944,66625.99899384392,1.0051138607102688
2020-04-30,24,6,0,30428.671420622042,23313.56950195189,1798.9780551490057,316087.58170582657,786985.0544686622,0.0005415402238290321,1382225083393922.2,1.0051138607102688
2020-04-30,25,1,0,717.7370064134868,818.3708874261085,125.90849985640043,7179.664514848939,27428.81331230795,0.002306828849738901,462880156288.9691,1.0051138607102688
2020-04-30,26,1,0,1272.7062507217088,1315.6018893034936,174.02698682725796,13645.985066945514,43086.3227059328,0.0006976062896579728,2060722307229.7766,1.0051138607102688
2020-04-30,26,2,1,10302.792034124757,3491.0350590262983,356.97083280925517,39280.27836621366,3460186.106491392,353.9262297905035,30962623247.18598,1.0051138607102688
2020-04-30,26,6,0,38259.57221559309,29280.50486182311,2346.0967153934703,378161.3297711334,985773.5882236469,0.0005812097726525963,1213216398777309.2,1.0051138607102688
2020-04-30,27,1,0,346.71698601452454,456.27392101421435,86.35410827690995,3616.5453327731875,15746.9090454597,0.005525965282827434,46258309300.79267,1.0051138607102688
2020-04-30,27,2,0,255.59608253725787,337.45799352932823,71.71099503016609,2237.1564599056715,12415.731830190027,0.008553521442223593,14724435881.384329,1.0051138607102688
2020-04-30,27,6,0,1142.0003208273763,1218.3656091932917,163.4009274247904,12907.712082007323,39488.85609439836,0.0009553393013885251,1731640402033.3674,1.0051138607102688
2020-04-30,28,1,0,34027.2709098669,26240.1862112796,2083.164928492,338526.6571108346,878339.6015710473,0.00042831409194809677,2113330410325538.2,1.0051138607102688
2020-04-30,29,1,0,511.06601871616203,630.6799091371853,108.4155120806326,5221.220961137785,21158.457658708063,0.0032964348171462725,126664050929.49931,1.0051138607102688
2020-04-30,29,2,0,1010.3921925270046,1091.130453717966,156.01993604242526,10077.181239037833,35821.79578498863,0.0010520741688122154,1401618759576.495,1.0051138607102688
2020-04-30,29,6,1,1824.2231931823835,928.4674114725026,137.73647360347476,8530.964211904888,6321.016378693583,40.47091380241995,875650.3731434158,1.0051138607102688
2020-05-31,1,1,1,198.75072653781436,224.90295930939092,59.28004935750802,1136.5650253421022,683.5701193239294,62.998006726349956,7513.507310898615,1.0033713146699943
2020-05-31,1,2,0,677.6702984927397,671.1509925403598,117.74883879062303,5303.417086470182,25017.626636385197,0.0020762242703157288,112753516662.61049,1.0033713146699943
2020-05-31,1,6,0,2325.334411807383,1745.7015612959394,222.5749029697534,17607.175171125808,63560.599800280084,0.000637252660671446,6633567913926.382,1.0033713146699943
2020-05-31,2,1,0,279.7909353203439,319.74554948540555,74.65043423364543,1927.3100174764998,13530.307008928845,0.013628074051952415,11924877181.838055,1.0033713146699943
2020-05-31,2,2,0,347.57508268418906,392.85992635637257,82.80056059324053,2647.852891031628,15710.453295483023,0.00823507717738219,21787155582.60255,1.0033713146699943
2020-05-31,2,6,0,1066.9719387658968,931.7619518386358,138.74378386123277,7958.799128851542,34746.7284582941,0.0026085119237415936,667772276161.6643,1.0033713146699943
2020-05-31,3,1,1,262.22032135429026,266.9139219901162,64.88183905503924,1531.8879657412933,23009.39185257576,290.78564063276593,1981382.4629540793,1.0033713146699943
2020-05-31,3,2,2,445.0597424997895,221.31416350756885,60.045434410920535,1092.5743326102095,6220.948714233525,39.638019171256055,1122961.717961595,1.0033713146699943
2020-05-31,3,6,0,1944.3246381298557,1520.7857707426006,199.9624979293051,16036.613520049943,55052.61877665276,0.0010020727607266686,4210744793158.4873,1.0033713146699943
2020-05-31,4,1,1,304.0426755829534,284.2898294040296,67.74228163334672,1709.0184399153604,2233539.252126763,18.89905430548057,210239846987.5258,1.0033713146699943
2020-05-31,4,2,0,1164.8332344437063,994.4964644816306,153.44636424010946,9628.885034396424,37091.53251800986,0.0013276844254006437,791979630130.6462,1.0033713146699943
2020-05-31,4,6,0,4432.795338230598,2921.13308383065,331.5611453746139,29389.1475054942,109378.90248952962,0.0003570986618223321,22433745508340.16,1.0033713146699943
2020-05-31,5,1,0,526.749007907197,550.509490323744,103.4607334061475,4039.9819902369113,20958.111786618374,0.0042375764132881934,91161750247.13503,1.0033713146699943
2020-05-31,5,2,2,112.22598474048273,129.77789514369306,41.37941450153241,547.1603140385547,476.9288083036117,55.86946157771574,4039.4826827234474,1.0033713146699943
2020-05-31,5,6,0,739.6628745990789,703.4104730925661,125.29255736102775,5777.097096645977,26624.99826186694,0.0031798035221682593,187867138129.09076,1.0033713146699943
2020-05-31,6,1,1,318.82894457977596,287.97435352226705,71.9371742176672,1591.8174426892344,5047.769099199143,20.645431170411566,1462977.2222093353,1.0033713146699943
2020-05-31,7,1,1,519.7193432305494,383.4865361656949,81.2201912816184,2675.6001517069853,593516.3171620263,213.11163935289082,1797276085.9740796,1.0033713146699943
2020-05-31,7,2,1,230.22022877632855,243.78679963065912,62.16714008840954,1359.8513357274112,194932.41221418325,76.0804141647292,506649520.05366737,1.0033713146699943
2020-05-31,7,6,0,2749.8947901162087,1950.9740554572304,234.59102568593167,22636.898347346305,72923.92898815096,0.000545021416547032,5950057127198.6,1.0033713146699943
2020-05-31,8,1,0,580.4246541830065,593.8436974605675,107.38456370772096,4539.195748514384,22429.773131045084,0.0036452145830094995,123601372759.36569,1.0033713146699943
2020-05-31,8,2,0,356.5207380641536,399.59758813688126,83.3113269816676,2661.9037540360932,15988.75815365638,0.005133600141210926,29367984442.71092,1.0033713146699943
2020-05-31,8,6,0,1985.3992033249274,1524.2841257999755,205.64455664264665,14727.836217839018,55975.85900472231,0.0008922567647645989,4273790116259.139,1.0033713146699943
2020-05-31,9,1,7,125.32239270984438,45.59134283183711,20.69853673334416,116.82474218316861,48391.438931773766,1038.0566701300127,2216181.9376543825,1.0033713146699943
2020-05-31,9,2,1,484.33832355510623,362.3498130581845,80.83674738158577,2355.1100915496927,6737.6309557639315,48.1818734148932,1133594.15043843,1.0033713146699943
2020-05-31,9,6,0,5015.014753058079,3331.481148176693,354.18792675944036,39511.34712536397,121852.76968103644,0.0004191093827300154,45514497165005.64,1.0033713146699943
2020-05-31,10,1,1,10203.774905472132,2763.852822030746,319.31444163359026,30186.257996406897,304329.0546613436,744.4631801175102,125402829.86295858,1.0033713146699943
2020-05-31,10,2,3,4780.837452736066,343.54581892755044,79.70698902568304,2128.60816072854,34520.46967734749,227.0652404208887,5126276.119772622,1.0033713146699943
2020-05-31,10,6,2,85400.41660364809,6009.181870620706,592.4435076552487,68763.19105936898,166189.0498815424,3363.2517992209555,7526091.86211781,1.0033713146699943
2020-05-31,11,1,0,898.7620394233611,832.7774507582225,140.71715031171613,7052.524664279514,30636.790632146367,0.0024831591922584747,581616758843.3668,1.0033713146699943
2020-05-31,11,2,0,1072.958668134379,950.1993912344852,143.0619210184147,8927.688363567138,34891.04513826603,0.0019436896414513861,906275347064.2211,1.0033713146699943
2020-05-31,11,6,0,5816.258347915242,3785.0660346891286,413.2487345690869,41987.25979658502,138953.37303475762,0.00034325965137211017,47605280796884.336,1.0033713146699943
2020-05-31,12,1,2,299.0294532209202,190.21769843509418,52.68523498901673,944.5618602889772,12219.309847659584,337.4982635201886,412939.08592423075,1.0033713146699943
2020-05-31,12,2,0,420.6765088444297,464.3687029574177,95.8592086924297,3268.1113863374803,17927.481006565507,0.0064435417040431845,54990143853.055084,1.0033713146699943
2020-05-31,12,6,0,1562.6741192714906,1281.4838747802964,178.37206550355043,12276.62230430768,46382.244517820334,0.0013728066152171247,1473435571439.6372,1.0033713146699943
2020-05-31,13,1,0,4681.449895991214,3129.5733276391293,343.0335593384118,35946.112004643,114712.09978405951,0.00042085648407311584,22840397070195.184,1.0033713146699943
2020-05-31,13,2,0,2423.0751780845876,1814.6845188410477,222.63900026310793,19457.35596051983,65725.5773585666,0.0006873215026497405,5722048782874.304,1.0033713146699943
2020-05-31,13,6,0,27272.080467472642,15396.496294309463,1316.2720696029419,188639.29482964464,591065.1572404291,0.0003057631802306363,1013148721679463.5,1.0033713146699943
2020-05-31,14,1,2,553.4080604922577,245.7517242109207,61.269291221279936,1387.6449084624396,228560.92732886635,70.08569070285479,559257662.2253872,1.0033713146699943
2020-05-31,14,2,2,51100.44993698142,3800.690404250314,381.5567787841368,43833.40444081608,92462.77228708561,346.16178349493396,25423329.125743467,1.0033713146699943
2020-05-31,14,6,2,277230.1166036481,17578.408595046138,1616.4829294336957,216522.98255179252,6710893.746341109,38637.663720458084,1022003391.2117013,1.0033713146699943
2020-05-31,15,1,4,314.4155771048835,98.74159674327178,35.75529248616068,346.6731712612762,89641.86356363414,638.8454716556429,14456503.427636353,1.0033713146699943
2020-05-31,15,2,4,9096.909962188853,252.56432961111912,65.34391153214641,1369.0229940431395,169364.23672028328,1455.2339781221708,20099796.72946642,1.0033713146699943
2020-05-31,15,6,1,46662.17490547214,10693.919916625326,1049.8185077410026,116593.18671177767,54650991.33592621,325.19979616288975,9199102267098.338,1.0033713146699943
2020-05-31,16,1,0,2339.4052242897187,1750.5883761033986,220.27578548767138,17630.302761673436,63872.65992199222,0.0009793004709732318,4073192917609.303,1.0033713146699943
2020-05-31,17,1,0,1167.694880858555,1019.0443591120236,153.81828144227518,10155.775388810494,37159.6670890425,0.0022584840210078164,743135980395.6058,1.0033713146699943
2020-05-31,17,2,1,638.4822171794054,424.073049930593,90.72483097758341,2710.8506199460808,4178.664454862638,70.37853858135094,242700.32681394916,1.0033713146699943
2020-05-31,17,6,0,2094.553336741836,1581.3280877303648,202.13327427668426,16684.431983904888,58421.690214480215,0.0007389506182540258,3101181414859.639,1.0033713146699943
2020-05-31,18,1,0,1167.5709761418007,999.9682515850265,145.8447816622019,9374.547318686404,37156.71744993091,0.0012386534867328974,800562402404.0546,1.0033713146699943
2020-05-31,18,2,1,618.1504248646199,415.9429466637443,87.86191160115062,2796.5850943520873,37275.8752503926,27.784587801086616,41854049.20642572,1.0033713146699943
2020-05-31,18,6,0,8748.387701837828,5403.839865115607,526.0286419523144,64068.278209467826,201159.35674488125,0.0003505242060591425,155154767792482.16,1.0033713146699943
2020-05-31,19,1,0,243.82174267855885,274.7638412655565,66.90980810164604,1615.0462476800787,12337.218351715472,0.019276074135064686,9814047178.621183,1.0033713146699943
2020-05-31,19,2,1,206.2833329425642,226.8770037175133,59.08311996397454,1184.6903030228593,702.5937143585202,61.171846057360455,8300.216664633743,1.0033713146699943
2020-05-31,19,6,0,509.77914742689836,546.3931136571504,101.78456666432321,4182.725537323609,20485.13484894841,0.0033641756030342506,90193299473.5186,1.0033713146699943
2020-05-31,20,1,0,343.48554186570186,384.43087772579315,85.54355630465697,2440.8521681858665,15582.513129468074,0.008523730466160534,21105087048.251175,1.0033713146699943
2020-05-31,20,2,0,292.6371616467378,334.51904884611855,74.0144755284255,2125.825835133089,13952.946752811713,0.00930595246684017,15523701152.264706,1.0033713146699943
2020-05-31,20,6,1,574.4273954285791,404.50790732937304,82.82638960932903,3087.6182398922565,303526.6077885273,1.5200832360964998,83126230175.95982,1.0033713146699943
2020-05-31,21,1,0,1196.6962128108328,1017.4713496847005,152.94114031990128,9473.43258767729,37848.8929440411,0.0016985487573111602,763016288236.0092,1.0033713146699943
2020-05-31,22,1,0,2197.4062366477465,1686.526137541202,215.977997303163,16308.827567200316,60716.9995656421,0.0009422494827389178,4700950508005.057,1.0033713146699943
2020-05-31,22,2,1,8304.991966060572,2363.602725937339,278.1765121621259,24745.172675189726,845709.0025808321,622.7503617704413,1668301140.7954926,1.0033713146699943
2020-05-31,22,6,0,56843.59943902539,31710.30587897574,2435.833140990264,434389.1517842204,1212105.2605293717,0.0006262098355575629,3084080236261052.0,1.0033713146699943
2020-05-31,23,1,0,599.8214893006118,619.2612600650942,109.76601975032277,4858.463802621974,22953.38246215047,0.0035238345146184577,83348823069.90282,1.0033713146699943
2020-05-31,23,2,0,868.212786899878,817.0912770082721,129.22967675804978,7535.895943772964,29877.25740131951,0.0018641580222507385,301205872133.2256,1.0033713146699943
2020-05-31,23,6,0,3003.505321763426,2124.7340954260158,248.53380408058342,21950.157549799158,78473.88629829878,0.000452584039393259,8281007427157.44,1.0033713146699943
2020-05-31,24,1,0,4593.957206881945,3114.4048072118153,338.68169916364366,34375.97370445302,112836.60334350566,0.0006434944791781908,25107629617299.086,1.0033713146699943
2020-05-31,24,2,1,2118.8026471643734,871.0004566921918,142.1433227217472,7615.211700903869,2618.9628232117557,122.0200641175755,54200.349675035446,1.0033713146699943
2020-05-31,24,6,0,30450.051745201537,17450.15495867427,1427.672875362158,233507.22137949764,657833.889848588,0.000752235326823117,852769820702057.1,1.0033713146699943
2020-05-31,25,1,0,739.1173309929846,717.925779383215,125.23068026128024,5874.798524096352,26610.9763212733,0.003415044106878724,247778069922.88086,1.0033713146699943
2020-05-31,26,1,0,1294.0865753012067,1085.3284983347517,159.77633074265313,9558.374804757374,40147.47549129461,0.0014896860572474195,1185419049744.55,1.0033713146699943
2020-05-31,26,2,1,10313.482196414505,2827.1226140415424,334.85717558410664,30939.948140440232,1028188.0938444835,570.5890623536412,1909723469.008279,1.0033713146699943
2020-05-31,26,6,0,38280.95254017259,21689.150228639635,1928.5603867310315,273713.28074004466,822319.0997110128,0.0007305464275867984,1545175902323237.5,1.0033713146699943
2020-05-31,27,1,0,368.0973105940225,409.43491890408364,82.85774268533646,2773.9542584371607,16345.82287857847,0.006517887490181768,34149623378.067886,1.0033713146699943
2020-05-31,27,2,0,276.97640711675575,316.4684192166741,73.49471157805529,1942.1784649335154,13437.230264501979,0.011194823327319697,18378557010.27194,1.0033713146699943
