cutoff,subsystem,ftype,n_fail_cum,mtbf_map,mtbf_mean,mtbf_median,mtbf_lo95,mtbf_lo50,mtbf_hi50,mtbf_hi95,max_rhat,divergences
2019-12-31,12,2,0,568.7428602594127,2983.6556817144424,1654.9534255448289,241.10371904371357,831.0160794043804,3374.4774017018653,13896.622492359447,1.0014627673940102,0
2019-12-31,12,6,0,2614.365141197895,12185.797998162461,5983.135959286391,633.3446559690254,2744.509903243381,13000.503420653946,62197.75776893723,1.001305987728934,0
2019-12-31,13,1,0,8171.57211663377,31679.762589085447,16233.564781152592,1643.3668708447774,7331.834385393222,35617.712768714046,167215.97842519166,1.0012864272181619,0
2019-12-31,13,2,0,4148.105785080951,17353.230164128163,8776.470410684606,912.4458278555231,3867.246720723878,19310.38483580459,86987.97432059784,1.0027050971727878,0
2019-12-31,13,6,0,48408.20411905978,163838.05969590365,77351.8818209531,6663.756578540878,34896.092387503,177043.20142764697,869997.2357260222,1.0020661108952238,0
2019-12-31,14,1,0,2788.3265394384216,11994.890548443025,6156.881185095431,716.4142039445165,2875.20443817579,13046.136875863302,62991.167233440065,1.0015619518894008,0
2019-12-31,14,2,0,272875.6712748703,835595.6203995699,397509.9396297415,37700.609855117604,173232.84281983846,887277.9972720576,4475875.308368724,1.0026657275637765,0
2019-12-31,14,6,0,1481135.646996641,4277198.860999788,1893295.6391083973,165940.90166651935,841553.7367524649,4421376.753045843,21487794.688792642,1.0030872734599807,0
2019-12-31,15,1,0,2631.1361318070735,11641.260140850618,5993.153597177903,639.9793582029018,2700.0007489069835,12889.88737850505,59950.655140464354,1.0014133326890593,0
2019-12-31,15,2,0,80846.03207089067,272048.1590553435,125839.06391654053,11871.561250241188,56354.54506784526,278316.00475392066,1410540.3452049347,1.0015416760794045,0
2019-12-31,15,6,0,166052.26043525233,519597.7629383473,240551.13134604215,20682.401373099066,101868.46201527563,559965.1255815624,2646229.045981877,1.0015054020032785,0
2019-12-31,16,1,0,3998.9994719787437,17455.644746867107,8836.184250329954,981.2546885228359,3943.387877468451,19213.969078663442,83415.97607217733,1.0019098738290717,0
2019-12-31,17,1,0,1909.605605624431,9179.72591112519,4570.109830430856,532.8633748868809,2144.0017482919006,10069.271009174408,46437.25209426598,1.0018623339001174,0
2019-12-31,17,2,0,2104.657586239252,9808.853512647409,4863.424353539178,585.2373049483492,2271.5956300042153,10442.987709219651,49317.381667139874,1.0014314276386487,0
2019-12-31,17,6,0,3562.615482026781,15688.520363775788,7775.865412068358,814.9002403015131,3527.2951783294857,17417.479367317734,79744.40236933294,1.0014299190681288,0
2019-12-31,18,1,0,1909.3843801246217,8604.905784408853,4574.176784242227,531.0432853971549,2127.7303065632013,9594.817298049285,42970.515863110624,1.0013051778869406,0
2019-12-31,18,2,0,2032.0804018033157,9282.558638187957,4806.141995610956,571.7004471150435,2239.350366144263,10476.362498513143,44515.06875030827,1.0013294434680573,0
2019-12-31,18,6,0,15415.67021997966,58684.6595807085,27831.95425236146,2695.821420196969,12258.378313358748,63686.02549568945,297739.23429014767,1.0013210182041996,0
2019-12-31,19,1,0,236.21284845331343,1305.625291160765,743.1830264798916,119.01765734041093,388.8511278286873,1495.4542125347211,5980.955401427683,1.0016224067745398,0
2019-12-31,19,2,0,553.9273689226287,3006.144136198243,1604.2142529794996,223.71370535707234,802.317537121395,3426.8677299822893,14553.999334749422,1.0007305514647153,0
2019-12-31,19,6,0,730.5796894186873,3847.3110871040217,2078.1369234924996,259.2191946062345,968.5084214851295,4384.590195519415,17744.43144746886,1.0011025774177378,0
2019-12-31,20,1,0,426.75441717715796,2356.3986113626825,1313.941220283442,181.67740836528444,652.0419365174963,2672.858547252089,11176.64373906781,1.001414703568489,0
2019-12-31,20,2,0,331.27868617845405,1920.3847902562293,1039.815783190543,161.26231132615965,531.4683944980708,2139.8599794765737,8803.99796250832,1.0008899626713075,0
2019-12-31,20,6,0,1875.9661677417578,8761.822499163041,4416.641475680665,525.7417326529246,2105.032401090645,9781.26412579899,43556.26581349291,1.0032730113630406,0
2019-12-31,21,1,0,1961.3827221238182,9540.840889863293,4638.333043462122,560.8244393154074,2220.310379328506,9985.470870586934,47416.980341561364,1.001144193402619,0
2019-12-31,22,1,0,3745.931519163708,16102.551731332145,7891.415418007553,915.3536381230582,3774.997702510449,17547.363021933437,82476.85511457825,1.001137838165377,0
2019-12-31,22,2,0,29418.081974257555,102064.4152461978,50599.12037596714,4634.410774048931,22441.94032101515,112362.55812918193,510122.1488770589,1.0014493737342398,0
2019-12-31,22,6,0,101077.35300554428,330494.08923141117,155438.11396890704,13594.916147012687,67061.3914507381,353182.8151345637,1745122.9478171451,1.0020501266069999,0
2019-12-31,23,1,0,893.0194440581255,4762.342836755683,2491.6312330618903,331.6328622820625,1190.3634663962057,5236.949124194061,22519.08517202823,1.0008182414748856,0
2019-12-31,23,2,0,1374.404583162283,6940.935284124309,3577.7252192316882,442.49191494373673,1681.7456866696834,7633.119198399496,34331.81837230707,1.0009692991032073,0
2019-12-31,23,6,0,5182.347789722511,21921.292619675816,10626.698412201622,1089.3505711920002,4828.287349581957,23799.923442850824,117371.83200598769,1.0018597482268494,0
2019-12-31,24,1,0,8015.717757884237,31890.94610656227,15235.890507912805,1609.3308883068564,6818.725827146264,34690.758187783074,164489.34924660317,1.000920169678961,0
2019-12-31,24,2,0,7380.923581049411,29423.19159713918,14143.706355248749,1405.4330455053841,6373.0600042820915,31920.694913887186,161055.32756556774,1.0013361006173895,0
2019-12-31,24,6,0,54068.4271542383,188328.05452906273,87023.01586816207,8742.605018770188,37822.17576962185,198815.6106889163,969687.6553604568,1.0013577323879064,0
2019-12-31,25,1,0,1143.1999115483245,5649.803951723497,2973.145663620936,401.1767458807328,1414.7122178475265,6279.236161162326,27041.658543899375,1.0019885722414608,0
2019-12-31,26,1,0,2135.2145135757983,9711.439703883596,4982.017264854189,589.8680159301302,2341.684058114545,11013.676847548793,46931.45103451652,1.0017427427309158,0
2019-12-31,26,2,0,36572.69200344145,127082.6535283625,59852.97706513769,5969.43295829154,25969.070202598235,139264.39160295884,645747.5822893281,1.0010485803425881,0
2019-12-31,26,6,0,68015.87482050335,221516.36150018097,107851.65665402409,9866.140050586459,46909.07562981115,247972.81261632883,1134281.0316942998,1.0039652455825643,0
2019-12-31,27,1,0,472.30154600086945,2607.0160570520657,1410.1810240523916,199.8482572068269,708.8086574598037,2934.6914058067414,12609.530889288559,1.001309357393925,0
2019-12-31,27,2,0,301.29529892905174,1681.8167608641963,942.9867367159382,153.31329405095727,474.3992352034847,1885.5628414609337,7877.93521342708,1.0007816393660531,0
2019-12-31,27,6,0,1901.9026879546914,8705.494560410656,4740.316934644195,557.7852185497372,2167.609585752159,10036.364139421292,42227.23266572917,1.0010208835577865,0
2019-12-31,28,1,0,60477.817257990326,205301.58256198603,96293.87858420491,8572.0891490321,42038.61791934799,215846.0723239561,1083615.2884906381,1.0016726911208351,0
2019-12-31,29,1,0,771.5501866171558,4240.994338499873,2140.8327442924437,288.53452254936025,1037.9035027666332,4605.808513748343,19329.899834098964,1.0012238408613792,0
2019-12-31,29,2,0,1666.8394204072067,8132.076878790146,4023.147754703646,493.64055242853993,1907.5421726231286,8801.6870545853,41384.918081653734,1.000963538023275,0
2019-12-31,29,6,0,6369.45930947714,26308.92739335221,12543.679955426825,1343.2366036287165,5724.126549606208,28453.44899436727,136346.16183757025,1.0015310748187147,0
2020-01-31,1,1,0,533.8158693211672,2958.91287732546,1680.801483682601,227.48545167497846,813.2897544308503,3411.4223688179527,14278.416632570024,1.001045257377147,0
2020-01-31,1,2,0,1041.2589172517833,5677.442874393517,2887.3093284302668,384.9324305216994,1422.8853290844654,6083.393846929655,27646.750368632092,1.0012899555963473,0
2020-01-31,1,6,0,3983.0054035655644,18337.22338097264,8797.840207219668,955.5831003745265,4074.8085520655072,19727.268497087654,92800.95092422087,1.0009708169606628,0
2020-01-31,2,1,0,313.2185439163492,1857.8693496140897,1017.3449224014375,156.92270111094186,525.8873812419953,2085.3313222894803,8316.666895567625,1.000797091122769,0
2020-01-31,2,2,0,441.4972018784727,2367.967431762047,1344.6265464418,203.2258308811663,687.4902440071967,2724.959419151014,10444.462632474953,1.001257678770827,0
2020-01-31,2,6,0,1738.4362930572154,8759.75432367128,4365.45692598891,522.1427574930278,2028.6011585565407,9674.478855782465,42074.53385716224,1.0016200133985957,0
2020-01-31,3,1,1,926.2319324648417,3270.6170697144717,1702.295317405116,240.32936734463573,865.2574253377339,3550.720088022768,15634.336869451574,1.0011222946044305,0
2020-01-31,3,2,1,2549.2001514642407,7813.998216833859,3933.523405879869,455.79945185843724,1855.9049051849297,8538.700956833016,36749.60554880335,1.0016968872407388,0
2020-01-31,3,6,0,3303.8581203013678,15259.646584370857,7425.927522450784,856.5186394084666,3452.3592907162115,16764.695242324382,76614.58714888418,1.0015356409583531,0
2020-01-31,4,1,1,861.3643760659885,3081.1555446677003,1748.694496385241,244.79535616581563,857.2687071955268,3499.696293095187,15062.691074101856,1.0015863722461364,0
2020-01-31,4,2,0,1913.2657436675554,9348.991652122282,4695.511012327695,564.5662409886265,2207.1477942703154,10145.830757538315,46527.522493979144,1.0008442094993966,0
2020-01-31,4,6,0,7737.850433506105,32523.656435296318,15355.396252355347,1600.1942659629624,7004.89739665417,34111.907945415085,166077.82155294492,1.0013579943507094,0
2020-01-31,5,1,0,769.2265014800843,4068.231927885915,2225.544208084499,307.69183333890936,1096.4186360638628,4621.452576307921,19242.373465368237,1.002415836955165,0
2020-01-31,5,2,0,421.1632883238111,2454.447237589064,1351.810739395427,194.43750948685764,667.7508187484825,2746.3667264753994,11345.89125361104,1.0017687852462094,0
2020-01-31,5,6,0,1152.574039525088,6008.54473946245,3076.1247810547125,397.5004538695202,1521.6394059258846,6569.446639690063,28793.60277456823,1.0014292996015706,0
2020-01-31,6,1,1,776.2454034639652,2951.943763770324,1583.3503070869751,211.53940558420777,789.3908339958808,3350.680272856755,14461.983881646942,1.0016411983140785,0
2020-01-31,7,1,0,1689.2288350331028,8033.125724324486,4239.230406174771,515.6199501210028,2068.149489988815,8985.037057229341,40086.72322305675,1.001589283595117,0
2020-01-31,7,2,0,648.8988565322757,3567.3104745975807,1915.9865450734728,277.62691234622326,959.9500681263764,3960.616244276628,16900.390366619347,1.001062244632724,0
2020-01-31,7,6,0,4739.602384723479,20881.67326313524,10124.807549730178,1081.414235520802,4566.76035936303,22456.625134334834,104592.55347454308,1.0013971688958803,0
2020-01-31,8,1,0,866.197552837186,4914.324292926736,2588.113100725289,318.70127172837505,1245.099903395199,5652.186732103804,23330.6354015239,1.0015825520021058,0
